,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6171円,108分,107.6%,185件
1,1550-1599,6970円,101分,109.2%,197件
2,1600-1649,6018円,100分,108.1%,199件
3,1650-1699,7583円,92分,111%,208件
4,1700-1749,5662円,91分,108.3%,188件
5,1750-1799,8145円,86分,112.7%,186件
6,1800-1849,7949円,86分,112.3%,185件
7,1850-1899,6938円,81分,111.4%,153件
8,1900-1949,7133円,79分,112.1%,169件
9,1950-1999,7665円,73分,114%,153件
10,2000-2049,7774円,71分,114.7%,161件
11,2050-2099,8780円,67分,117.5%,140件
12,2100-2149,9333円,64分,119.5%,137件
13,2150-2199,8294円,57分,119.3%,112件
14,2200-2249,8156円,57分,119%,120件
15,2250-2299,8226円,54分,120.4%,125件
16,2300-2349,7907円,52分,120.5%,120件
17,2350-2399,6477円,52分,116.8%,113件
18,2400-2449,9109円,45分,127%,112件
19,2450-2499,8726円,44分,126.3%,109件
20,2500-2549,8894円,44分,127.2%,106件
21,2550-2599,9256円,41分,129.7%,104件
22,2600-2649,10387円,38分,136.3%,92件
23,2650-2699,9804円,38分,134.3%,101件
24,2700-2749,10799円,37分,139.3%,91件
25,2750-2799,12038円,32分,149.5%,84件
26,2800-2849,12731円,31分,155.6%,65件
27,2850-2899,13689円,27分,168.5%,83件
28,2900-2949,14290円,27分,171.6%,72件
