,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,3186円,114分,103.7%,22件
1,1150-1199,7254円,121分,108%,24件
2,1200-1249,6488円,109分,107.9%,33件
3,1250-1299,9754円,109分,111.9%,30件
4,1300-1349,6316円,108分,107.8%,33件
5,1350-1399,5779円,101分,107.7%,31件
6,1400-1449,7677円,98分,110.4%,41件
7,1450-1499,7576円,94分,110.7%,42件
8,1500-1549,8337円,96分,111.6%,47件
9,1550-1599,8842円,98分,112%,55件
10,1600-1649,6641円,97分,109.2%,49件
11,1650-1699,7989円,89分,112%,63件
12,1700-1749,6962円,92分,110.1%,60件
13,1750-1799,8894円,84分,114.2%,66件
14,1800-1849,9395円,78分,116.1%,57件
15,1850-1899,7481円,85分,111.7%,55件
16,1900-1949,9667円,75分,117.2%,52件
17,1950-1999,7877円,77分,113.6%,58件
18,2000-2049,8923円,71分,116.8%,58件
19,2050-2099,7764円,66分,115.6%,51件
20,2100-2149,10046円,59分,122.7%,42件
21,2150-2199,10433円,62分,122.6%,58件
22,2200-2249,7879円,53分,119.7%,36件
23,2250-2299,7499円,52分,119.1%,47件
24,2300-2349,10051円,45分,129.7%,48件
25,2350-2399,10760円,38分,137.7%,41件
26,2400-2449,7924円,44分,124.1%,31件
27,2450-2499,11071円,35分,141.6%,33件
28,2500-2549,10715円,32分,144.2%,28件
29,2550-2599,11385円,34分,144.3%,31件
30,2600-2649,11107円,34分,142.9%,28件
31,2650-2699,11954円,33分,148.8%,38件
32,2700-2749,12071円,30分,154.3%,32件
33,2750-2799,12074円,31分,151.3%,28件
34,2800-2849,12488円,28分,159.5%,26件
35,2850-2899,13080円,26分,168.4%,31件
36,2900-2949,13490円,21分,183.9%,28件
