,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5115円,109分,106.3%,2937件
1,1400-1449,5170円,108分,106.4%,2891件
2,1450-1499,5432円,105分,106.9%,2848件
3,1500-1549,5365円,102分,107%,2757件
4,1550-1599,5422円,99分,107.3%,2703件
5,1600-1649,5643円,97分,107.8%,2702件
6,1650-1699,5596円,94分,108%,2601件
7,1700-1749,5836円,91分,108.5%,2467件
8,1750-1799,5516円,88分,108.3%,2518件
9,1800-1849,5925円,84分,109.4%,2481件
10,1850-1899,5455円,81分,109%,2235件
11,1900-1949,6232円,78分,110.7%,2334件
12,1950-1999,6414円,75分,111.4%,2223件
13,2000-2049,6201円,72分,111.5%,2159件
14,2050-2099,6191円,69分,112%,2119件
15,2100-2149,6302円,66分,112.8%,2076件
16,2150-2199,6335円,62分,113.6%,1990件
17,2200-2249,6548円,59分,114.8%,1918件
18,2250-2299,7161円,55分,117.5%,1923件
19,2300-2349,6919円,53分,117.6%,1866件
20,2350-2399,7199円,49分,119.8%,1784件
21,2400-2449,7544円,46分,121.7%,1814件
22,2450-2499,8001円,45分,123.6%,1732件
23,2500-2549,7822円,45分,123.2%,1450件
