,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5293円,111分,106.3%,1730件
1,1400-1449,5825円,108分,107.2%,1732件
2,1450-1499,5434円,106分,106.8%,1729件
3,1500-1549,5505円,102分,107.2%,1619件
4,1550-1599,5764円,100分,107.7%,1562件
5,1600-1649,6333円,98分,108.6%,1620件
6,1650-1699,6305円,94分,109%,1498件
7,1700-1749,6318円,92分,109.2%,1512件
8,1750-1799,6413円,89分,109.6%,1508件
9,1800-1849,6100円,87分,109.3%,1416件
10,1850-1899,6692円,83分,110.7%,1354件
11,1900-1949,6397円,79分,110.8%,1405件
12,1950-1999,6510円,75分,111.6%,1331件
13,2000-2049,6235円,71分,111.7%,1275件
14,2050-2099,6841円,68分,113.4%,1275件
15,2100-2149,7271円,65分,114.9%,1230件
16,2150-2199,6887円,61分,115%,1191件
17,2200-2249,7028円,58分,116%,1193件
18,2250-2299,7188円,55分,117.4%,1180件
19,2300-2349,7395円,52分,119.1%,1143件
20,2350-2399,7354円,49分,120%,1047件
21,2400-2449,8094円,45分,123.7%,1064件
22,2450-2499,8062円,45分,123.8%,1024件
23,2500-2549,8432円,44分,125.5%,986件
24,2550-2599,8862円,42分,128.4%,1018件
25,2600-2649,9443円,40分,131.4%,949件
26,2650-2699,9573円,40分,132.1%,808件
