,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,8446円,113分,110%,206件
1,1450-1499,8359円,104分,110.8%,197件
2,1500-1549,8815円,97分,112.1%,208件
3,1550-1599,8791円,98分,112%,188件
4,1600-1649,8833円,100分,111.8%,190件
5,1650-1699,8474円,93分,112.2%,166件
6,1700-1749,7703円,89分,111.5%,158件
7,1750-1799,8437円,91分,112.4%,166件
8,1800-1849,8184円,82分,113.3%,152件
9,1850-1899,8597円,82分,114%,146件
10,1900-1949,8590円,77分,114.8%,160件
11,1950-1999,8363円,76分,114.7%,144件
12,2000-2049,9306円,71分,117.5%,123件
13,2050-2099,10109円,71分,118.9%,137件
14,2100-2149,8843円,65分,118.1%,119件
15,2150-2199,10761円,58分,124.7%,102件
16,2200-2249,8144円,58分,118.7%,94件
17,2250-2299,8846円,51分,122.9%,80件
18,2300-2349,7964円,48分,122.1%,109件
19,2350-2399,9912円,43分,130.8%,119件
20,2400-2449,10172円,40分,133.7%,91件
21,2450-2499,10263円,43分,132%,85件
22,2500-2549,10083円,43分,131.1%,77件
23,2550-2599,11541円,39分,139.9%,86件
24,2600-2649,10841円,38分,137.6%,80件
25,2650-2699,11814円,37分,142.7%,72件
26,2700-2749,11838円,35分,144.7%,75件
27,2750-2799,12503円,32分,151.5%,71件
28,2800-2849,12564円,29分,157%,67件
29,2850-2899,14458円,27分,170.4%,86件
30,2900-2949,15103円,23分,189.2%,63件
