,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1467円,144分,101.4%,98件
1,550-599,777円,147分,100.7%,126件
2,600-649,1317円,146分,101.2%,155件
3,650-699,1361円,137分,101.3%,183件
4,700-749,-297円,140分,99.7%,226件
5,750-799,2054円,137分,102%,245件
6,800-849,1918円,136分,101.9%,273件
7,850-899,2128円,132分,102.2%,322件
8,900-949,1559円,133分,101.6%,338件
9,950-999,2532円,127分,102.7%,336件
10,1000-1049,2776円,126分,102.9%,364件
11,1050-1099,1731円,126分,101.8%,393件
12,1100-1149,1962円,123分,102.1%,437件
13,1150-1199,3000円,117分,103.4%,412件
14,1200-1249,3433円,119分,103.8%,425件
15,1250-1299,2929円,113分,103.5%,411件
16,1300-1349,3810円,107分,104.7%,405件
17,1350-1399,3314円,108分,104.1%,388件
18,1400-1449,3544円,107分,104.4%,401件
19,1450-1499,3776円,104分,104.8%,350件
20,1500-1549,2872円,101分,103.8%,330件
21,1550-1599,3859円,97分,105.3%,339件
22,1600-1649,4119円,95分,105.8%,339件
23,1650-1699,4379円,90分,106.5%,305件
24,1700-1749,3870円,88分,105.9%,312件
25,1750-1799,4653円,88分,107.1%,307件
26,1800-1849,4779円,82分,107.8%,273件
27,1850-1899,5192円,83分,108.4%,243件
28,1900-1949,5277円,77分,109.1%,269件
29,1950-1999,6187円,72分,111.4%,234件
30,2000-2049,4619円,71分,108.7%,212件
31,2050-2099,6021円,66分,112.1%,192件
32,2100-2149,5352円,62分,111.6%,219件
33,2150-2199,5513円,59分,112.5%,212件
34,2200-2249,6445円,54分,116%,199件
35,2250-2299,6504円,53分,116.3%,194件
36,2300-2349,6082円,50分,116.2%,184件
37,2350-2399,7195円,45分,121.5%,172件
38,2400-2449,6611円,47分,118.8%,168件
39,2450-2499,7467円,43分,122.9%,147件
40,2500-2549,7603円,43分,123.4%,162件
41,2550-2599,8132円,40分,126.8%,145件
42,2600-2649,8634円,38分,130.4%,144件
43,2650-2699,9299円,36分,134%,171件
44,2700-2749,9489円,35分,136.3%,145件
45,2750-2799,10693円,32分,145.1%,132件
46,2800-2849,12100円,28分,156.8%,136件
47,2850-2899,12474円,27分,161.3%,124件
48,2900-2949,13168円,23分,176.8%,108件
