,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,376円,154分,100.3%,207件
1,350-399,-89円,151分,99.9%,276件
2,400-449,-492円,156分,99.6%,334件
3,450-499,209円,145分,100.2%,419件
4,500-549,-732円,147分,99.3%,495件
5,550-599,855円,146分,100.8%,544件
6,600-649,494円,144分,100.5%,571件
7,650-699,634円,143分,100.6%,639件
8,700-749,419円,142分,100.4%,675件
9,750-799,1152円,138分,101.1%,685件
10,800-849,1231円,135分,101.2%,766件
11,850-899,832円,135分,100.8%,770件
12,900-949,982円,134分,101%,863件
13,950-999,1614円,128分,101.7%,889件
14,1000-1049,1415円,131分,101.4%,861件
15,1050-1099,1560円,125分,101.7%,861件
16,1100-1149,1995円,121分,102.2%,812件
17,1150-1199,2042円,122分,102.2%,748件
18,1200-1249,1943円,118分,102.2%,802件
19,1250-1299,2658円,114分,103.1%,745件
20,1300-1349,2475円,111分,103%,725件
21,1350-1399,1972円,111分,102.4%,688件
22,1400-1449,2577円,108分,103.2%,685件
23,1450-1499,3090円,103分,104%,651件
24,1500-1549,3308円,100分,104.4%,693件
25,1550-1599,3386円,100分,104.5%,640件
26,1600-1649,3333円,94分,104.7%,589件
27,1650-1699,3854円,93分,105.5%,537件
28,1700-1749,4246円,90分,106.3%,546件
29,1750-1799,4785円,85分,107.5%,474件
30,1800-1849,3725円,84分,105.9%,446件
31,1850-1899,5245円,81分,108.7%,429件
32,1900-1949,4258円,77分,107.4%,426件
33,1950-1999,4630円,74分,108.4%,436件
34,2000-2049,5111円,69分,109.8%,426件
35,2050-2099,5044円,67分,110%,396件
36,2100-2149,4728円,64分,109.8%,376件
37,2150-2199,5680円,60分,112.7%,363件
38,2200-2249,5004円,59分,111.3%,355件
39,2250-2299,6128円,54分,115%,312件
40,2300-2349,5230円,52分,113.5%,330件
41,2350-2399,6041円,48分,116.9%,315件
42,2400-2449,6608円,45分,119.6%,318件
43,2450-2499,6822円,45分,120.2%,376件
44,2500-2549,6940円,43分,121.3%,300件
45,2550-2599,7728円,41分,125%,274件
46,2600-2649,8514円,39分,128.9%,282件
47,2650-2699,9324円,37分,133.6%,271件
48,2700-2749,9684円,35分,137.3%,249件
49,2750-2799,10606円,31分,145.4%,236件
50,2800-2849,11800円,30分,152.9%,231件
51,2850-2899,12706円,26分,165.7%,238件
52,2900-2949,13739円,23分,180.7%,187件
