,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5544円,119分,106.2%,870件
1,1250-1299,5576円,118分,106.3%,760件
2,1300-1349,4788円,113分,105.7%,690件
3,1350-1399,5328円,111分,106.4%,705件
4,1400-1449,6268円,109分,107.7%,668件
5,1450-1499,5298円,107分,106.6%,623件
6,1500-1549,5592円,104分,107.1%,643件
7,1550-1599,6286円,99分,108.5%,654件
8,1600-1649,6219円,96分,108.7%,634件
9,1650-1699,6883円,95分,109.7%,532件
10,1700-1749,6273円,92分,109.1%,519件
11,1750-1799,6765円,89分,110.2%,531件
12,1800-1849,6333円,86分,109.9%,508件
13,1850-1899,6365円,82分,110.4%,508件
14,1900-1949,6878円,78分,111.8%,475件
15,1950-1999,6993円,75分,112.5%,452件
16,2000-2049,6522円,70分,112.4%,451件
17,2050-2099,6830円,68分,113.4%,434件
18,2100-2149,6847円,63分,114.5%,430件
19,2150-2199,7251円,62分,115.5%,399件
20,2200-2249,7143円,58分,116.5%,394件
21,2250-2299,7381円,53分,118.5%,378件
22,2300-2349,7564円,51分,119.8%,381件
23,2350-2399,7977円,48分,122.2%,346件
24,2400-2449,7726円,47分,121.7%,327件
25,2450-2499,8051円,45分,123.7%,315件
26,2500-2549,8901円,43分,127.3%,333件
27,2550-2599,8984円,42分,128.3%,305件
28,2600-2649,9654円,40分,132.1%,280件
29,2650-2699,10311円,38分,136.3%,318件
30,2700-2749,11115円,35分,142%,289件
31,2750-2799,11508円,32分,147.5%,306件
32,2800-2849,12720円,30分,156.6%,268件
33,2850-2899,13437円,26分,167.7%,260件
34,2900-2949,14522円,24分,181.2%,212件
