,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,5119円,114分,106%,816件
1,1350-1399,5615円,112分,106.7%,792件
2,1400-1449,6616円,109分,108.1%,738件
3,1450-1499,6001円,107分,107.5%,759件
4,1500-1549,6003円,103分,107.7%,782件
5,1550-1599,5929円,100分,107.9%,752件
6,1600-1649,6272円,97分,108.6%,733件
7,1650-1699,6927円,94分,109.9%,705件
8,1700-1749,7121円,92分,110.4%,689件
9,1750-1799,6577円,90分,109.8%,612件
10,1800-1849,6855円,85分,110.8%,641件
11,1850-1899,7522円,85分,111.9%,611件
12,1900-1949,6997円,78分,111.9%,597件
13,1950-1999,7328円,76分,112.8%,562件
14,2000-2049,6885円,72分,112.7%,551件
15,2050-2099,7745円,67分,115.4%,564件
16,2100-2149,7858円,64分,116.3%,559件
17,2150-2199,6789円,60分,115.1%,553件
18,2200-2249,7602円,58分,117.5%,525件
19,2250-2299,7539円,55分,118.2%,517件
20,2300-2349,7831円,51分,120.5%,529件
21,2350-2399,7408円,49分,120.2%,439件
22,2400-2449,7668円,47分,121.7%,486件
23,2450-2499,8437円,46分,124.6%,453件
24,2500-2549,8962円,43分,127.5%,449件
25,2550-2599,9556円,42分,130.2%,417件
26,2600-2649,9336円,40分,131.1%,444件
27,2650-2699,10236円,38分,135.7%,368件
28,2700-2749,11156円,36分,141.7%,388件
29,2750-2799,11780円,33分,147.9%,366件
30,2800-2849,12483円,31分,153.8%,327件
31,2850-2899,13683円,28分,165.5%,243件
32,2900-2949,14572円,24分,181.9%,189件
