,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,5360円,115分,106.2%,28件
1,1100-1149,8729円,126分,109.2%,32件
2,1150-1199,7395円,110分,108.9%,41件
3,1200-1249,10243円,108分,112.7%,33件
4,1250-1299,8367円,112分,110%,43件
5,1300-1349,5170円,107分,106.4%,38件
6,1350-1399,8581円,102分,111.2%,46件
7,1400-1449,8141円,99分,111%,48件
8,1450-1499,9107円,101分,112%,64件
9,1500-1549,9012円,103分,111.7%,63件
10,1550-1599,8368円,102分,111%,60件
11,1600-1649,8042円,94分,111.4%,73件
12,1650-1699,7913円,94分,111.2%,75件
13,1700-1749,9193円,87分,114.1%,72件
14,1750-1799,9353円,84分,114.8%,62件
15,1800-1849,8334円,90分,112.4%,64件
16,1850-1899,9596円,79分,116.2%,57件
17,1900-1949,8528円,82分,113.9%,69件
18,1950-1999,9971円,74分,117.9%,70件
19,2000-2049,8491円,70分,116.2%,61件
20,2050-2099,9875円,65分,120.3%,53件
21,2100-2149,10891円,68分,121.4%,68件
22,2150-2199,8563円,60分,119%,48件
23,2200-2249,7331円,58分,116.8%,53件
24,2250-2299,9589円,50分,125.4%,52件
25,2300-2349,11447円,42分,136.7%,53件
26,2350-2399,8592円,44分,126.3%,38件
27,2400-2449,10172円,40分,133.8%,40件
28,2450-2499,10895円,36分,140.6%,35件
29,2500-2549,10559円,40分,135.2%,34件
30,2550-2599,11044円,35分,142.5%,43件
31,2600-2649,11606円,36分,143.6%,44件
32,2650-2699,11997円,34分,147%,43件
33,2700-2749,11657円,36分,143.3%,29件
34,2750-2799,12420円,32分,152.3%,33件
35,2800-2849,12879円,29分,158.6%,38件
36,2850-2899,13303円,26分,168.8%,33件
37,2900-2949,14022円,22分,183.2%,19件
