,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5598円,106分,107%,1729件
1,1500-1549,5664円,102分,107.4%,1619件
2,1550-1599,5923円,100分,107.9%,1562件
3,1600-1649,6489円,98分,108.8%,1620件
4,1650-1699,6454円,94分,109.2%,1498件
5,1700-1749,6465円,92分,109.4%,1512件
6,1750-1799,6556円,89分,109.8%,1508件
7,1800-1849,6238円,87分,109.5%,1416件
8,1850-1899,6827円,84分,110.9%,1354件
9,1900-1949,6524円,79分,111%,1405件
10,1950-1999,6632円,75分,111.8%,1331件
11,2000-2049,6349円,71分,111.9%,1275件
12,2050-2099,6952円,68分,113.6%,1275件
13,2100-2149,7379円,65分,115.1%,1230件
14,2150-2199,6989円,61分,115.2%,1191件
15,2200-2249,7125円,59分,116.2%,1193件
16,2250-2299,7281円,55分,117.6%,1180件
17,2300-2349,7484円,52分,119.3%,1143件
18,2350-2399,7438円,49分,120.2%,1047件
19,2400-2449,8176円,46分,123.9%,1064件
20,2450-2499,8144円,45分,124%,1024件
21,2500-2549,8515円,44分,125.8%,986件
22,2550-2599,8944円,42分,128.6%,1018件
23,2600-2649,9525円,40分,131.6%,949件
24,2650-2699,9655円,40分,132.3%,808件
