,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,5766円,125分,106.2%,311件
1,1100-1149,4436円,126分,104.7%,327件
2,1150-1199,4705円,121分,105.2%,360件
3,1200-1249,6018円,116分,106.9%,353件
4,1250-1299,6143円,119分,106.9%,351件
5,1300-1349,5652円,112分,106.7%,342件
6,1350-1399,6390円,105分,108.1%,343件
7,1400-1449,5944円,107分,107.4%,330件
8,1450-1499,6141円,105分,107.8%,334件
9,1500-1549,6006円,103分,107.8%,283件
10,1550-1599,5212円,100分,106.9%,273件
11,1600-1649,5922円,98分,108.1%,274件
12,1650-1699,6439円,93分,109.2%,286件
13,1700-1749,6352円,90分,109.4%,249件
14,1750-1799,5775円,89分,108.7%,255件
15,1800-1849,6702円,87分,110.3%,263件
16,1850-1899,6917円,80分,111.5%,223件
17,1900-1949,7470円,82分,112.2%,199件
18,1950-1999,7118円,74分,112.8%,216件
19,2000-2049,8358円,70分,115.9%,197件
20,2050-2099,5834円,69分,111.2%,173件
21,2100-2149,7968円,63分,116.8%,162件
22,2150-2199,6886円,59分,115.5%,179件
23,2200-2249,7239円,56分,117.3%,184件
24,2250-2299,8391円,50分,122.3%,164件
25,2300-2349,8086円,50分,121.5%,157件
26,2350-2399,7286円,48分,120.2%,143件
27,2400-2449,8904円,44分,127.2%,140件
28,2450-2499,8003円,46分,123.1%,140件
29,2500-2549,8923円,43分,127.9%,123件
30,2550-2599,9581円,42分,130.7%,130件
31,2600-2649,9259円,41分,130.3%,114件
32,2650-2699,10297円,37分,137.5%,120件
33,2700-2749,11178円,35分,142.1%,145件
34,2750-2799,11572円,33分,147.2%,124件
35,2800-2849,12515円,30分,156.2%,110件
36,2850-2899,14196円,27分,171.4%,107件
37,2900-2949,14363円,25分,177.7%,102件
