,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,9107円,117分,110.4%,15件
1,1350-1399,9988円,96分,113.9%,18件
2,1400-1449,8424円,102分,111%,23件
3,1450-1499,10627円,105分,113.5%,13件
4,1500-1549,8329円,100分,111.1%,13件
5,1550-1599,10175円,99分,113.7%,21件
6,1600-1649,7623円,103分,109.8%,23件
7,1650-1699,10203円,90分,115.1%,33件
8,1700-1749,9769円,94分,113.8%,21件
9,1750-1799,9006円,95分,112.7%,26件
10,1800-1849,10469円,76分,118.4%,24件
11,1850-1899,9990円,76分,117.5%,27件
12,1900-1949,6024円,70分,111.4%,20件
13,1950-1999,10466円,74分,118.8%,26件
14,2000-2049,10530円,69分,120.4%,38件
15,2050-2099,11531円,64分,124.2%,31件
16,2100-2149,8460円,63分,118%,31件
17,2150-2199,9806円,58分,122.4%,32件
18,2200-2249,10842円,48分,130.3%,23件
19,2250-2299,9664円,46分,127.9%,27件
20,2300-2349,9672円,40分,132.1%,33件
21,2350-2399,11317円,44分,134.1%,34件
22,2400-2449,7538円,44分,122.7%,34件
23,2450-2499,7716円,44分,123.1%,23件
24,2500-2549,8814円,40分,129.1%,33件
25,2550-2599,8223円,41分,127%,39件
26,2600-2649,9076円,37分,132.8%,31件
27,2650-2699,9924円,35分,138.2%,22件
28,2700-2749,11577円,32分,148.9%,26件
29,2750-2799,11099円,32分,146.5%,21件
30,2800-2849,12225円,26分,161.7%,19件
31,2850-2899,12647円,25分,166.5%,23件
32,2900-2949,14766円,24分,182.5%,23件
