,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,200-249,-1278円,160分,98.9%,6166件
1,250-299,-1187円,158分,99%,5332件
2,300-349,-1051円,156分,99.1%,4939件
3,350-399,-1024円,155分,99.1%,4558件
4,400-449,-889円,152分,99.2%,4320件
5,450-499,-666円,150分,99.4%,3944件
6,500-549,-566円,148分,99.5%,3785件
7,550-599,-131円,146分,99.9%,3537件
8,600-649,-39円,145分,100%,3332件
9,650-699,7円,141分,100%,6169件
10,700-749,-23円,142分,100%,3485件
11,750-799,-3円,139分,100%,3527件
12,800-849,452円,136分,100.4%,2996件
13,850-899,701円,133分,100.7%,2731件
14,900-949,547円,131分,100.6%,2661件
15,950-999,391円,130分,100.4%,2508件
16,1000-1049,800円,125分,100.9%,2456件
17,1050-1099,1096円,123分,101.2%,2499件
18,1100-1149,1879円,122分,102.1%,2339件
19,1150-1199,1390円,120分,101.5%,2370件
20,1200-1249,1903円,116分,102.2%,2319件
21,1250-1299,1666円,114分,102%,2234件
22,1300-1349,1776円,112分,102.1%,2274件
23,1350-1399,2428円,108分,103%,2128件
24,1400-1449,2592円,107分,103.2%,2150件
25,1450-1499,2540円,104分,103.2%,1995件
26,1500-1549,2934円,99分,103.9%,2020件
27,1550-1599,3302円,99分,104.5%,1925件
28,1600-1649,2821円,95分,103.9%,1894件
29,1650-1699,3356円,92分,104.9%,1804件
30,1700-1749,3515円,89分,105.2%,1804件
31,1750-1799,3169円,86分,104.9%,1732件
32,1800-1849,3441円,83分,105.6%,1697件
33,1850-1899,3808円,79分,106.4%,1721件
34,1900-1949,4183円,77分,107.2%,1624件
35,1950-1999,3916円,74分,107.1%,1619件
36,2000-2049,4558円,71分,108.5%,1587件
37,2050-2099,4561円,69分,108.9%,1463件
38,2100-2149,4461円,65分,109.2%,1448件
39,2150-2199,5189円,62分,111.1%,1441件
40,2200-2249,5177円,58分,111.9%,1422件
41,2250-2299,5268円,55分,112.8%,1324件
42,2300-2349,5489円,51分,114.3%,1348件
43,2350-2399,5947円,48分,116.5%,1247件
44,2400-2449,6398円,46分,118.6%,1269件
45,2450-2499,6697円,45分,120%,1190件
46,2500-2549,7400円,43分,123.1%,1088件
47,2550-2599,7756円,40分,125.6%,880件
48,2600-2649,8170円,39分,127.9%,781件
49,2650-2699,8717円,37分,131.7%,584件
50,2700-2749,9778円,35分,137.6%,481件
51,2750-2799,10307円,32分,143.5%,379件
52,2800-2849,11537円,29分,152.8%,333件
53,2850-2899,12046円,27分,160.2%,258件
54,2900-2949,12995円,23分,173.8%,177件
