,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1241円,147分,101.1%,12918件
1,500-549,1521円,146分,101.4%,4060件
2,550-599,2068円,143分,101.9%,2139件
3,600-649,2126円,142分,102%,1441件
4,650-699,2016円,140分,101.9%,1204件
5,700-749,1956円,138分,101.9%,1017件
6,750-799,2459円,136分,102.4%,959件
7,800-849,2685円,132分,102.7%,942件
8,850-899,2371円,132分,102.4%,964件
9,900-949,2803円,128分,102.9%,868件
10,950-999,2492円,127分,102.6%,845件
11,1000-1049,3051円,125分,103.3%,917件
12,1050-1099,3675円,125分,103.9%,903件
13,1100-1149,3188円,120分,103.5%,795件
14,1150-1199,3279円,116分,103.8%,949件
15,1200-1249,3611円,114分,104.2%,919件
16,1250-1299,3811円,113分,104.5%,861件
17,1300-1349,4677円,109分,105.7%,869件
18,1350-1399,4934円,108分,106.1%,826件
19,1400-1449,4415円,106分,105.6%,866件
20,1450-1499,4619円,102分,106%,790件
21,1500-1549,4463円,97分,106.1%,726件
22,1550-1599,5299円,98分,107.2%,706件
23,1600-1649,4446円,94分,106.3%,715件
24,1650-1699,5188円,92分,107.6%,699件
25,1700-1749,5157円,88分,107.8%,712件
26,1750-1799,5653円,85分,108.9%,645件
27,1800-1849,6129円,82分,110%,602件
28,1850-1899,6250円,80分,110.4%,633件
29,1900-1949,6416円,78分,110.9%,594件
30,1950-1999,6265円,74分,111.3%,590件
31,2000-2049,6534円,72分,112.1%,603件
32,2050-2099,7075円,68分,113.8%,605件
33,2100-2149,7412円,64分,115.3%,529件
34,2150-2199,7309円,59分,116.5%,561件
35,2200-2249,6884円,53分,117.2%,523件
36,2250-2299,7391円,48分,120.5%,510件
37,2300-2349,7811円,46分,122.7%,493件
38,2350-2399,7643円,44分,123.3%,477件
39,2400-2449,7737円,42分,124.7%,475件
40,2450-2499,7992円,41分,126%,483件
41,2500-2549,8740円,38分,130.5%,447件
42,2550-2599,8991円,38分,131.8%,447件
43,2600-2649,9099円,37分,132.6%,436件
44,2650-2699,9555円,36分,135.5%,401件
45,2700-2749,10554円,33分,143%,418件
46,2750-2799,10753円,31分,146.7%,395件
47,2800-2849,11212円,28分,154.2%,382件
48,2850-2899,12141円,26分,163.1%,357件
49,2900-2949,12045円,26分,161.3%,319件
