,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,4978円,113分,105.9%,690件
1,1350-1399,5518円,111分,106.6%,705件
2,1400-1449,6459円,109分,107.9%,668件
3,1450-1499,5482円,107分,106.8%,623件
4,1500-1549,5774円,105分,107.4%,643件
5,1550-1599,6460円,99分,108.7%,654件
6,1600-1649,6388円,96分,108.9%,634件
7,1650-1699,7055円,95分,109.9%,532件
8,1700-1749,6435円,92分,109.3%,519件
9,1750-1799,6926円,89分,110.4%,531件
10,1800-1849,6485円,86分,110.1%,508件
11,1850-1899,6510円,82分,110.6%,508件
12,1900-1949,7018円,78分,112%,475件
13,1950-1999,7130円,75分,112.7%,452件
14,2000-2049,6648円,70分,112.6%,451件
15,2050-2099,6953円,68分,113.7%,434件
16,2100-2149,6962円,63分,114.7%,430件
17,2150-2199,7366円,62分,115.7%,399件
18,2200-2249,7251円,58分,116.7%,394件
19,2250-2299,7483円,53分,118.7%,378件
20,2300-2349,7659円,51分,120%,381件
21,2350-2399,8068円,48分,122.4%,346件
22,2400-2449,7816円,48分,121.9%,327件
23,2450-2499,8141円,45分,124%,315件
24,2500-2549,8991円,44分,127.5%,333件
25,2550-2599,9075円,42分,128.6%,305件
26,2600-2649,9744円,40分,132.4%,280件
27,2650-2699,10401円,38分,136.5%,318件
28,2700-2749,11205円,35分,142.2%,289件
29,2750-2799,11599円,32分,147.8%,306件
30,2800-2849,12811円,30分,156.8%,268件
31,2850-2899,13527円,27分,168%,260件
32,2900-2949,14613円,24分,181.5%,212件
