,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6582円,104分,108.5%,175件
1,1500-1549,6090円,108分,107.5%,185件
2,1550-1599,6893円,101分,109.1%,197件
3,1600-1649,5944円,100分,108%,199件
4,1650-1699,7511円,92分,110.9%,208件
5,1700-1749,5596円,91分,108.2%,188件
6,1750-1799,8076円,86分,112.6%,186件
7,1800-1849,7881円,86分,112.2%,185件
8,1850-1899,6876円,81分,111.3%,153件
9,1900-1949,7073円,79分,112%,169件
10,1950-1999,7607円,73分,113.9%,153件
11,2000-2049,7718円,71分,114.6%,161件
12,2050-2099,8725円,67分,117.4%,140件
13,2100-2149,9278円,64分,119.4%,137件
14,2150-2199,8246円,57分,119.2%,112件
15,2200-2249,8109円,57分,118.9%,120件
16,2250-2299,8182円,54分,120.3%,125件
17,2300-2349,7864円,52分,120.4%,120件
18,2350-2399,6438円,51分,116.7%,113件
19,2400-2449,9070円,45分,126.9%,112件
20,2450-2499,8687円,44分,126.2%,109件
21,2500-2549,8855円,44分,127.1%,106件
22,2550-2599,9217円,41分,129.6%,104件
23,2600-2649,10348円,38分,136.2%,92件
24,2650-2699,9765円,38分,134.2%,101件
25,2700-2749,10760円,37分,139.2%,91件
26,2750-2799,11999円,32分,149.4%,84件
27,2800-2849,12692円,30分,155.5%,65件
28,2850-2899,13650円,27分,168.4%,83件
29,2900-2949,14251円,27分,171.5%,72件
