,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1464円,145分,101.3%,1138件
1,550-599,793円,145分,100.7%,1439件
2,600-649,1307円,141分,101.2%,1349件
3,650-699,1827円,137分,101.8%,1216件
4,700-749,1968円,136分,101.9%,1054件
5,750-799,1689円,137分,101.6%,937件
6,800-849,1711円,135分,101.7%,918件
7,850-899,2246円,130分,102.3%,865件
8,900-949,1773円,132分,101.8%,775件
9,950-999,2721円,127分,102.8%,733件
10,1000-1049,2814円,123分,103%,644件
11,1050-1099,3312円,122分,103.6%,649件
12,1100-1149,2987円,119分,103.3%,1166件
13,1150-1199,2911円,117分,103.3%,645件
14,1200-1249,3515円,114分,104.1%,687件
15,1250-1299,3633円,112分,104.3%,625件
16,1300-1349,3749円,109分,104.6%,542件
17,1350-1399,3077円,108分,103.8%,516件
18,1400-1449,4075円,105分,105.2%,532件
19,1450-1499,3729円,103分,104.8%,461件
20,1500-1549,4574円,98分,106.2%,448件
21,1550-1599,4815円,97分,106.6%,423件
22,1600-1649,4525円,95分,106.3%,442件
23,1650-1699,5175円,91分,107.6%,479件
24,1700-1749,5273円,87分,108.1%,439件
25,1750-1799,4761円,87分,107.3%,429件
26,1800-1849,5896円,82分,109.6%,405件
27,1850-1899,6332円,79分,110.7%,383件
28,1900-1949,5782円,78分,109.9%,347件
29,1950-1999,6811円,74分,112.3%,396件
30,2000-2049,7234円,71分,113.5%,360件
31,2050-2099,6420円,66分,112.9%,348件
32,2100-2149,6783円,61分,114.7%,313件
33,2150-2199,7115円,58分,116.5%,321件
34,2200-2249,7848円,52分,120.2%,337件
35,2250-2299,7560円,50分,120.1%,307件
36,2300-2349,7324円,46分,121.4%,340件
37,2350-2399,7519円,44分,122.7%,299件
38,2400-2449,7514円,44分,122.9%,293件
39,2450-2499,8645円,41分,128.4%,311件
40,2500-2549,8276円,40分,127.4%,262件
41,2550-2599,8754円,38分,130.4%,290件
42,2600-2649,9168円,37分,132.8%,251件
43,2650-2699,9681円,35分,136.8%,240件
44,2700-2749,10198円,34分,139.8%,226件
45,2750-2799,10486円,31分,144.6%,250件
46,2800-2849,11083円,28分,152.2%,204件
47,2850-2899,12534円,26分,165.1%,219件
48,2900-2949,12974円,22分,177.9%,184件
