,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1708円,148分,101.5%,1127件
1,550-599,1828円,144分,101.7%,1159件
2,600-649,1919円,145分,101.8%,1205件
3,650-699,1453円,143分,101.4%,1153件
4,700-749,2139円,142分,102%,1220件
5,750-799,1983円,138分,101.9%,1175件
6,800-849,3101円,135分,103.1%,1125件
7,850-899,1920円,136分,101.9%,1331件
8,900-949,2346円,131分,102.4%,1295件
9,950-999,2398円,129分,102.5%,1341件
10,1000-1049,3188円,126分,103.4%,1192件
11,1050-1099,2873円,123分,103.1%,1180件
12,1100-1149,3081円,123分,103.3%,1052件
13,1150-1199,3372円,120分,103.8%,1028件
14,1200-1249,3076円,120分,103.4%,915件
15,1250-1299,2973円,113分,103.5%,861件
16,1300-1349,3592円,113分,104.3%,882件
17,1350-1399,4117円,109分,105%,801件
18,1400-1449,3487円,108分,104.3%,754件
19,1450-1499,3742円,106分,104.7%,789件
20,1500-1549,4635円,100分,106.2%,802件
21,1550-1599,4222円,97分,105.8%,748件
22,1600-1649,4975円,96分,106.9%,629件
23,1650-1699,4786円,93分,106.8%,630件
24,1700-1749,5015円,91分,107.4%,628件
25,1750-1799,4580円,88分,107%,612件
26,1800-1849,4854円,84分,107.7%,615件
27,1850-1899,5258円,80分,108.8%,569件
28,1900-1949,5304円,78分,109.1%,546件
29,1950-1999,5363円,72分,109.9%,542件
30,2000-2049,5478円,70分,110.4%,511件
31,2050-2099,5304円,67分,110.6%,508件
32,2100-2149,5606円,66分,111.4%,488件
33,2150-2199,5948円,61分,113%,476件
34,2200-2249,6307円,57分,114.8%,462件
35,2250-2299,6408円,55分,115.6%,462件
36,2300-2349,6601円,50分,117.4%,422件
37,2350-2399,6568円,49分,117.8%,407件
38,2400-2449,6611円,47分,118.9%,372件
39,2450-2499,7429円,45分,122.1%,386件
40,2500-2549,7642円,43分,123.6%,371件
41,2550-2599,8283円,42分,126.6%,358件
42,2600-2649,8874円,39分,130.1%,389件
43,2650-2699,9584円,37分,134.6%,350件
44,2700-2749,10055円,34分,139.1%,372件
45,2750-2799,11084円,32分,145.8%,325件
46,2800-2849,11616円,29分,152.6%,307件
47,2850-2899,12658円,26分,164.4%,282件
48,2900-2949,13538円,23分,179%,247件
