,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5277円,109分,106.5%,339件
1,1500-1549,6009円,103分,107.8%,341件
2,1550-1599,5302円,100分,107.1%,334件
3,1600-1649,7200円,97分,109.9%,333件
4,1650-1699,7308円,95分,110.2%,368件
5,1700-1749,6123円,91分,109%,295件
6,1750-1799,6345円,89分,109.5%,300件
7,1800-1849,7056円,84分,111.2%,283件
8,1850-1899,7048円,79分,111.9%,280件
9,1900-1949,7663円,78分,113.1%,255件
10,1950-1999,7499円,75分,113.2%,248件
11,2000-2049,7283円,70分,113.8%,229件
12,2050-2099,8013円,69分,115.5%,227件
13,2100-2149,8194円,64分,117%,224件
14,2150-2199,7144円,63分,115%,221件
15,2200-2249,5691円,62分,112.2%,199件
16,2250-2299,7465円,54分,118.6%,184件
17,2300-2349,7469円,53分,119%,181件
18,2350-2399,7658円,49分,120.9%,188件
19,2400-2449,7666円,48分,121.3%,185件
20,2450-2499,8245円,45分,124.6%,158件
21,2500-2549,7939円,44分,123.9%,172件
22,2550-2599,8620円,44分,126.2%,140件
23,2600-2649,10147円,39分,134.8%,158件
24,2650-2699,10748円,38分,137.3%,125件
25,2700-2749,11300円,35分,143.6%,155件
26,2750-2799,11563円,35分,143.8%,123件
27,2800-2849,12814円,30分,156.3%,116件
28,2850-2899,13991円,27分,169.7%,113件
29,2900-2949,14756円,25分,180%,116件
