,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1365円,147分,101.2%,112件
1,650-699,1686円,144分,101.6%,135件
2,700-749,1572円,134分,101.6%,156件
3,750-799,-39円,139分,100%,189件
4,800-849,2564円,134分,102.6%,210件
5,850-899,1771円,133分,101.8%,229件
6,900-949,2629円,127分,102.8%,272件
7,950-999,1350円,131分,101.4%,277件
8,1000-1049,2459円,128分,102.6%,269件
9,1050-1099,3180円,122分,103.5%,311件
10,1100-1149,1891円,124分,102%,327件
11,1150-1199,2240円,119分,102.5%,360件
12,1200-1249,3585円,114分,104.2%,353件
13,1250-1299,3633円,117分,104.2%,351件
14,1300-1349,3327円,110分,104%,342件
15,1350-1399,4150円,103分,105.4%,343件
16,1400-1449,3720円,105分,104.7%,330件
17,1450-1499,3931円,103分,105.1%,334件
18,1500-1549,3849円,101分,105.1%,283件
19,1550-1599,3168円,98分,104.3%,273件
20,1600-1649,3885円,96分,105.4%,274件
21,1650-1699,4458円,91分,106.5%,286件
22,1700-1749,4432円,89分,106.7%,249件
23,1750-1799,3940円,87分,106%,255件
24,1800-1849,4833円,85分,107.5%,263件
25,1850-1899,5172円,79分,108.8%,223件
26,1900-1949,5640円,80分,109.4%,199件
27,1950-1999,5509円,73分,110.1%,216件
28,2000-2049,6747円,69分,113.1%,197件
29,2050-2099,4396円,68分,108.6%,173件
30,2100-2149,6521円,62分,114%,162件
31,2150-2199,5576円,58分,112.8%,179件
32,2200-2249,5999円,55分,114.7%,184件
33,2250-2299,7197円,49分,119.5%,164件
34,2300-2349,6942円,49分,118.9%,157件
35,2350-2399,6210円,47分,117.5%,143件
36,2400-2449,7835円,43分,124.4%,140件
37,2450-2499,6934円,45分,120.5%,140件
38,2500-2549,7855円,42分,125.1%,123件
39,2550-2599,8513円,41分,127.9%,130件
40,2600-2649,8191円,40分,127.4%,114件
41,2650-2699,9228円,36分,134.5%,120件
42,2700-2749,10109円,34分,139.1%,145件
43,2750-2799,10504円,32分,144.2%,124件
44,2800-2849,11446円,29分,153.1%,110件
45,2850-2899,13128円,26分,168.5%,107件
46,2900-2949,13295円,24分,174.8%,102件
