,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4619円,123分,105%,612件
1,1100-1149,4691円,128分,104.9%,603件
2,1150-1199,4521円,121分,105%,612件
3,1200-1249,5214円,116分,106%,583件
4,1250-1299,4694円,117分,105.3%,528件
5,1300-1349,4642円,115分,105.4%,554件
6,1350-1399,5519円,110分,106.7%,518件
7,1400-1449,4764円,108分,105.9%,480件
8,1450-1499,5038円,106分,106.3%,488件
9,1500-1549,5408円,104分,106.9%,486件
10,1550-1599,6086円,99分,108.2%,458件
11,1600-1649,5456円,96分,107.6%,460件
12,1650-1699,5904円,95分,108.3%,449件
13,1700-1749,5299円,90分,107.9%,391件
14,1750-1799,6288円,88分,109.5%,358件
15,1800-1849,6126円,85分,109.6%,379件
16,1850-1899,6906円,81分,111.4%,323件
17,1900-1949,5926円,78分,110.1%,307件
18,1950-1999,7654円,75分,113.6%,307件
19,2000-2049,6007円,72分,111.1%,298件
20,2050-2099,6292円,69分,112.2%,301件
21,2100-2149,6807円,64分,114.3%,289件
22,2150-2199,6866円,62分,114.9%,271件
23,2200-2249,6829円,59分,115.5%,270件
24,2250-2299,7214円,53分,118.1%,236件
25,2300-2349,6196円,54分,115.4%,245件
26,2350-2399,7280円,49分,119.8%,206件
27,2400-2449,7384円,47分,120.8%,237件
28,2450-2499,8566円,44分,126.2%,222件
29,2500-2549,8534円,43分,126.7%,216件
30,2550-2599,8928円,42分,128.4%,255件
31,2600-2649,9094円,41分,129.8%,214件
32,2650-2699,9935円,37分,135.4%,189件
33,2700-2749,10885円,35分,141.1%,190件
34,2750-2799,11432円,34分,145.1%,178件
35,2800-2849,12406円,30分,154.7%,175件
36,2850-2899,13148円,27分,165.5%,149件
37,2900-2949,14654円,24分,180.2%,137件
