,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,5578円,104分,107.2%,1625件
1,1550-1599,5670円,100分,107.6%,1633件
2,1600-1649,6003円,99分,108.1%,1540件
3,1650-1699,5457円,95分,107.6%,1511件
4,1700-1749,5861円,92分,108.5%,1446件
5,1750-1799,6186円,89分,109.3%,1456件
6,1800-1849,5670円,85分,108.9%,1403件
7,1850-1899,5803円,82分,109.4%,1368件
8,1900-1949,5757円,78分,109.8%,1373件
9,1950-1999,6481円,76分,111.4%,1330件
10,2000-2049,6262円,73分,111.5%,1312件
11,2050-2099,6579円,70分,112.5%,1268件
12,2100-2149,6520円,67分,113%,1169件
13,2150-2199,6099円,63分,112.9%,1164件
14,2200-2249,6922円,60分,115.3%,1147件
15,2250-2299,6950円,56分,116.6%,1147件
16,2300-2349,7013円,53分,117.7%,1061件
17,2350-2399,7053円,50分,119%,1096件
18,2400-2449,7638円,48分,121.3%,1015件
19,2450-2499,8144円,46分,123.5%,1015件
20,2500-2549,8528円,45分,125.4%,954件
21,2550-2599,9207円,43分,128.4%,853件
22,2600-2649,9784円,40分,132.6%,708件
23,2650-2699,10314円,39分,135.7%,631件
24,2700-2749,10895円,36分,140.7%,473件
25,2750-2799,11873円,33分,147.3%,370件
26,2800-2849,12638円,30分,156.1%,317件
27,2850-2899,14071円,27分,169.2%,264件
28,2900-2949,14412円,25分,177%,192件
