,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5194円,123分,105.6%,1550件
1,1150-1199,5477円,120分,106.1%,1489件
2,1200-1249,5625円,120分,106.3%,1423件
3,1250-1299,5195円,117分,105.9%,1452件
4,1300-1349,5413円,113分,106.4%,1328件
5,1350-1399,5376円,110分,106.5%,1259件
6,1400-1449,5997円,109分,107.4%,1208件
7,1450-1499,5331円,105分,106.7%,1218件
8,1500-1549,6034円,102分,107.9%,1210件
9,1550-1599,5735円,100分,107.7%,1188件
10,1600-1649,5904円,96分,108.2%,1108件
11,1650-1699,6042円,94分,108.6%,1054件
12,1700-1749,6632円,92分,109.6%,1097件
13,1750-1799,6640円,87分,110.1%,1046件
14,1800-1849,6640円,86分,110.3%,1026件
15,1850-1899,6852円,83分,111%,1046件
16,1900-1949,6869円,81分,111.3%,1014件
17,1950-1999,7198円,77分,112.5%,933件
18,2000-2049,7144円,72分,113.3%,969件
19,2050-2099,6762円,68分,113.3%,940件
20,2100-2149,6670円,63分,114.2%,870件
21,2150-2199,7480円,60分,116.5%,883件
22,2200-2249,7587円,57分,117.7%,863件
23,2250-2299,7359円,54分,118.3%,813件
24,2300-2349,7484円,50分,119.8%,825件
25,2350-2399,8107円,47分,123.1%,805件
26,2400-2449,7887円,45分,123.3%,773件
27,2450-2499,8220円,44分,124.7%,737件
28,2500-2549,8969円,42分,128.2%,702件
29,2550-2599,9176円,41分,130%,707件
30,2600-2649,9335円,40分,131.3%,654件
31,2650-2699,10001円,37分,136.2%,700件
32,2700-2749,10614円,35分,140.1%,634件
33,2750-2799,10414円,36分,139%,547件
