,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,3120円,142分,102.9%,8824件
1,600-649,3432円,139分,103.3%,2862件
2,650-699,3968円,137分,103.9%,1506件
3,700-749,3680円,136分,103.6%,1019件
4,750-799,4074円,133分,104.1%,850件
5,800-849,4141円,133分,104.2%,715件
6,850-899,4427円,130分,104.5%,679件
7,900-949,4777円,125分,105.1%,662件
8,950-999,4431円,125分,104.7%,670件
9,1000-1049,4964円,123分,105.4%,605件
10,1050-1099,4742円,120分,105.3%,600件
11,1100-1149,5271円,120分,105.8%,661件
12,1150-1199,5691円,119分,106.4%,632件
13,1200-1249,4987円,114分,105.8%,572件
14,1250-1299,5226円,111分,106.3%,677件
15,1300-1349,5247円,108分,106.5%,614件
16,1350-1399,5914円,105分,107.5%,621件
17,1400-1449,7059円,102分,109.2%,613件
18,1450-1499,6904円,102分,109.1%,584件
19,1500-1549,6758円,101分,109%,595件
20,1550-1599,6557円,95分,109.2%,577件
21,1600-1649,6213円,90分,109.2%,494件
22,1650-1699,7252円,90分,110.7%,497件
23,1700-1749,6399円,87分,109.9%,500件
24,1750-1799,7507円,84分,112%,488件
25,1800-1849,6938円,82分,111.3%,509件
26,1850-1899,7461円,79分,112.6%,442件
27,1900-1949,8064円,76分,114.2%,426件
28,1950-1999,8150円,73分,114.8%,448件
29,2000-2049,8239円,71分,115.5%,421件
30,2050-2099,7978円,67分,115.9%,408件
31,2100-2149,8873円,65分,118.3%,440件
32,2150-2199,8878円,61分,119.3%,407件
33,2200-2249,9125円,58分,121.1%,373件
34,2250-2299,9097円,50分,124.3%,367件
35,2300-2349,8995円,44分,127.4%,369件
36,2350-2399,9122円,39分,130.9%,357件
37,2400-2449,9743円,39分,133.7%,327件
38,2450-2499,9614円,38分,134.1%,352件
39,2500-2549,9530円,37分,134.4%,344件
40,2550-2599,10253円,35分,138.9%,348件
41,2600-2649,10955円,33分,144%,306件
42,2650-2699,11049円,33分,145%,302件
43,2700-2749,11360円,31分,148.9%,311件
44,2750-2799,11884円,30分,153.2%,285件
45,2800-2849,12936円,27分,164.7%,305件
46,2850-2899,12989円,25分,170.4%,279件
47,2900-2949,13159円,22分,180.6%,227件
