,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,150-199,-1652円,160分,98.6%,483件
1,200-249,-434円,158分,99.6%,839件
2,250-299,-1340円,159分,98.9%,1212件
3,300-349,-1193円,155分,99%,1423件
4,350-399,-473円,152分,99.6%,1605件
5,400-449,-273円,151分,99.8%,1631件
6,450-499,-283円,148分,99.7%,1668件
7,500-549,36円,148分,100%,1743件
8,550-599,-98円,146分,99.9%,1707件
9,600-649,127円,145分,100.1%,1754件
10,650-699,403円,140分,100.4%,1744件
11,700-749,1248円,138分,101.2%,1679件
12,750-799,69円,138分,100.1%,1983件
13,800-849,920円,134分,100.9%,1971件
14,850-899,604円,132分,100.6%,1956件
15,900-949,1487円,130分,101.5%,1827件
16,950-999,1216円,128分,101.3%,1742件
17,1000-1049,1343円,127分,101.4%,1532件
18,1050-1099,1357円,124分,101.5%,1481件
19,1100-1149,1613円,123分,101.7%,1354件
20,1150-1199,1384円,118分,101.6%,1272件
21,1200-1249,2013円,118分,102.3%,1289件
22,1250-1299,2226円,114分,102.6%,1209件
23,1300-1349,2047円,113分,102.4%,1134件
24,1350-1399,2528円,109分,103.1%,1211件
25,1400-1449,3131円,105分,104%,1196件
26,1450-1499,2426円,103分,103.1%,1068件
27,1500-1549,3252円,101分,104.3%,938件
28,1550-1599,3266円,99分,104.4%,960件
29,1600-1649,3397円,96分,104.7%,961件
30,1650-1699,3074円,92分,104.5%,886件
31,1700-1749,3566円,89分,105.3%,920件
32,1750-1799,4019円,86分,106.2%,852件
33,1800-1849,4444円,82分,107.2%,840件
34,1850-1899,4108円,78分,107%,833件
35,1900-1949,4208円,77分,107.3%,743件
36,1950-1999,4214円,73分,107.7%,773件
37,2000-2049,4289円,72分,107.9%,725件
38,2050-2099,4735円,68分,109.3%,715件
39,2100-2149,5595円,64分,111.7%,690件
40,2150-2199,5306円,61分,111.5%,708件
41,2200-2249,5274円,58分,112.1%,610件
42,2250-2299,5313円,55分,112.8%,610件
43,2300-2349,5602円,51分,114.5%,579件
44,2350-2399,5914円,48分,116.5%,565件
45,2400-2449,6195円,45分,118.2%,563件
46,2450-2499,6677円,45分,119.9%,545件
47,2500-2549,7528円,42分,123.7%,592件
48,2550-2599,7961円,40分,126.3%,532件
49,2600-2649,8252円,39分,128.6%,552件
50,2650-2699,9163円,37分,133.4%,488件
51,2700-2749,9516円,35分,136.1%,464件
52,2750-2799,10383円,32分,143.4%,427件
53,2800-2849,11116円,29分,150.4%,381件
54,2850-2899,12382円,26分,163.2%,337件
55,2900-2949,13060円,23分,176.2%,264件
