,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2166円,140分,102.1%,1983件
1,800-849,2987円,136分,102.9%,1971件
2,850-899,2628円,134分,102.6%,1956件
3,900-949,3510円,132分,103.6%,1827件
4,950-999,3190円,130分,103.3%,1742件
5,1000-1049,3308円,128分,103.4%,1532件
6,1050-1099,3281円,126分,103.5%,1481件
7,1100-1149,3526円,125分,103.8%,1354件
8,1150-1199,3188円,119分,103.6%,1272件
9,1200-1249,3855円,119分,104.3%,1289件
10,1250-1299,4004円,115分,104.6%,1209件
11,1300-1349,3811円,115分,104.4%,1134件
12,1350-1399,4242円,110分,105.1%,1211件
13,1400-1449,4814円,106分,106%,1196件
14,1450-1499,4036円,105分,105.1%,1068件
15,1500-1549,4879円,103分,106.3%,938件
16,1550-1599,4844円,100分,106.5%,960件
17,1600-1649,4948円,98分,106.7%,961件
18,1650-1699,4523円,93分,106.5%,886件
19,1700-1749,4997円,91分,107.4%,920件
20,1750-1799,5415円,87分,108.3%,852件
21,1800-1849,5808円,84分,109.3%,840件
22,1850-1899,5372円,79分,109%,833件
23,1900-1949,5453円,78分,109.3%,743件
24,1950-1999,5394円,74分,109.7%,773件
25,2000-2049,5448円,73分,109.9%,725件
26,2050-2099,5853円,69分,111.4%,715件
27,2100-2149,6696円,65分,113.8%,690件
28,2150-2199,6332円,62分,113.6%,708件
29,2200-2249,6237円,59分,114.1%,610件
30,2250-2299,6229円,56分,114.8%,610件
31,2300-2349,6473円,52分,116.5%,579件
32,2350-2399,6741円,49分,118.5%,565件
33,2400-2449,7009円,46分,120.3%,563件
34,2450-2499,7491円,45分,122%,545件
35,2500-2549,8341円,43分,125.8%,592件
36,2550-2599,8775円,41分,128.5%,532件
37,2600-2649,9066円,39分,130.8%,552件
38,2650-2699,9976円,37分,135.7%,488件
39,2700-2749,10330円,36分,138.4%,464件
40,2750-2799,11196円,33分,145.8%,427件
41,2800-2849,11930円,30分,152.8%,381件
42,2850-2899,13195円,27分,165.6%,337件
43,2900-2949,13873円,24分,178.4%,264件
