,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,9972円,104分,112.8%,139件
1,1500-1549,10034円,107分,112.5%,151件
2,1550-1599,9787円,97分,113.5%,149件
3,1600-1649,10846円,91分,115.9%,155件
4,1650-1699,10299円,91分,115%,128件
5,1700-1749,10568円,92分,115.3%,131件
6,1750-1799,10723円,85分,116.8%,118件
7,1800-1849,9425円,83分,115.1%,126件
8,1850-1899,9959円,84分,115.7%,107件
9,1900-1949,9549円,73分,117.3%,105件
10,1950-1999,10064円,75分,118%,99件
11,2000-2049,9817円,72分,118.3%,111件
12,2050-2099,10269円,67分,120.4%,95件
13,2100-2149,12060円,62分,126%,79件
14,2150-2199,12082円,64分,125.1%,92件
15,2200-2249,10629円,58分,124.5%,76件
16,2250-2299,12851円,51分,133.9%,63件
17,2300-2349,9501円,50分,125.3%,62件
18,2350-2399,9347円,44分,128%,53件
19,2400-2449,9341円,42分,129.6%,73件
20,2450-2499,11942円,36分,144.8%,74件
21,2500-2549,11732円,36分,143.9%,67件
22,2550-2599,11465円,40分,138.5%,58件
23,2600-2649,11581円,39分,139.5%,50件
24,2650-2699,13288円,34分,151.6%,55件
25,2700-2749,12632円,33分,151%,56件
26,2750-2799,14125円,31分,159.9%,47件
27,2800-2849,13921円,29分,164.4%,57件
28,2850-2899,14320円,26分,174.8%,49件
29,2900-2949,14197円,24分,180.4%,36件
