,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6024円,109分,107.4%,158件
1,1500-1549,7179円,101分,109.5%,137件
2,1550-1599,6743円,102分,108.8%,122件
3,1600-1649,6592円,101分,108.7%,134件
4,1650-1699,7621円,92分,111%,133件
5,1700-1749,7125円,94分,110.1%,146件
6,1750-1799,8940円,86分,113.9%,150件
7,1800-1849,5467円,86分,108.5%,132件
8,1850-1899,8837円,78分,115.1%,123件
9,1900-1949,8265円,80分,113.8%,128件
10,1950-1999,7187円,74分,113%,100件
11,2000-2049,7444円,71分,113.9%,114件
12,2050-2099,7487円,67分,115%,100件
13,2100-2149,9185円,61分,120%,121件
14,2150-2199,7342円,59分,116.6%,73件
15,2200-2249,9308円,55分,122.6%,93件
16,2250-2299,8556円,48分,123.6%,79件
17,2300-2349,9200円,50分,124.5%,83件
18,2350-2399,8393円,46分,124.2%,84件
19,2400-2449,9123円,45分,127.2%,87件
20,2450-2499,8313円,47分,123.6%,81件
21,2500-2549,9085円,44分,127.6%,68件
22,2550-2599,9391円,42分,129.9%,69件
23,2600-2649,9792円,40分,132.4%,74件
24,2650-2699,10557円,37分,137.6%,73件
25,2700-2749,11128円,34分,143.6%,51件
26,2750-2799,11310円,32分,146.9%,73件
27,2800-2849,12802円,31分,154.8%,63件
28,2850-2899,14216円,26分,172.4%,58件
29,2900-2949,14403円,24分,180.7%,41件
