,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,200-249,-1046円,159分,99.1%,31952件
1,250-299,-829円,158分,99.3%,9645件
2,300-349,-408円,157分,99.7%,5182件
3,350-399,-431円,154分,99.6%,3489件
4,400-449,-3円,150分,100%,2932件
5,450-499,-141円,150分,99.9%,2450件
6,500-549,221円,149分,100.2%,2392件
7,550-599,350円,145分,100.3%,2284件
8,600-649,302円,145分,100.3%,2246件
9,650-699,583円,140分,100.6%,2187件
10,700-749,532円,140分,100.5%,2193件
11,750-799,499円,137分,100.5%,2145件
12,800-849,1112円,136分,101.1%,2220件
13,850-899,998円,134分,101%,2035件
14,900-949,1135円,129分,101.2%,2257件
15,950-999,1564円,128分,101.6%,2348件
16,1000-1049,1889円,125分,102%,2191件
17,1050-1099,1992円,123分,102.2%,2145件
18,1100-1149,1969円,122分,102.1%,2034件
19,1150-1199,1759円,120分,102%,2038件
20,1200-1249,2108円,117分,102.4%,1899件
21,1250-1299,2507円,112分,103%,1879件
22,1300-1349,2532円,112分,103%,1779件
23,1350-1399,2458円,109分,103%,1730件
24,1400-1449,3036円,105分,103.8%,1732件
25,1450-1499,2740円,103分,103.5%,1729件
26,1500-1549,2901円,100分,103.9%,1619件
27,1550-1599,3168円,98分,104.3%,1562件
28,1600-1649,3764円,96分,105.2%,1620件
29,1650-1699,3850円,92分,105.6%,1498件
30,1700-1749,3903円,89分,105.8%,1512件
31,1750-1799,4059円,87分,106.2%,1508件
32,1800-1849,3825円,85分,106%,1416件
33,1850-1899,4474円,82分,107.3%,1354件
34,1900-1949,4305円,77分,107.4%,1405件
35,1950-1999,4516円,73分,108.2%,1331件
36,2000-2049,4362円,69分,108.4%,1275件
37,2050-2099,5011円,66分,110.1%,1275件
38,2100-2149,5488円,63分,111.5%,1230件
39,2150-2199,5210円,60分,111.6%,1191件
40,2200-2249,5422円,57分,112.7%,1193件
41,2250-2299,5663円,54分,114.1%,1180件
42,2300-2349,5937円,50分,115.8%,1143件
43,2350-2399,5970円,48分,116.6%,1047件
44,2400-2449,6744円,44分,120.3%,1064件
45,2450-2499,6713円,44分,120.3%,1024件
46,2500-2549,7084円,43分,122.1%,986件
47,2550-2599,7513円,40分,124.8%,1018件
48,2600-2649,8094円,39分,127.8%,949件
49,2650-2699,8225円,39分,128.4%,808件
