,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3362円,134分,103.3%,1650件
1,950-999,3245円,131分,103.3%,1700件
2,1000-1049,3646円,129分,103.8%,1464件
3,1050-1099,3858円,126分,104.1%,1312件
4,1100-1149,3886円,124分,104.2%,1278件
5,1150-1199,3622円,123分,103.9%,1249件
6,1200-1249,3342円,120分,103.7%,1139件
7,1250-1299,4237円,116分,104.9%,1174件
8,1300-1349,5010円,114分,105.9%,1067件
9,1350-1399,4425円,112分,105.3%,1093件
10,1400-1449,4470円,108分,105.5%,1084件
11,1450-1499,4415円,105分,105.6%,1050件
12,1500-1549,4677円,103分,106.1%,1091件
13,1550-1599,5267円,100分,107.1%,994件
14,1600-1649,5568円,96分,107.7%,1021件
15,1650-1699,5384円,95分,107.6%,882件
16,1700-1749,5435円,91分,108%,919件
17,1750-1799,5769円,90分,108.6%,868件
18,1800-1849,5113円,86分,108%,836件
19,1850-1899,5711円,82分,109.3%,826件
20,1900-1949,6069円,78分,110.4%,834件
21,1950-1999,6207円,74分,111.1%,802件
22,2000-2049,6072円,71分,111.3%,777件
23,2050-2099,5837円,67分,111.7%,805件
24,2100-2149,6116円,65分,112.6%,740件
25,2150-2199,6562円,62分,114.1%,759件
26,2200-2249,6732円,58分,115.4%,763件
27,2250-2299,6487円,55分,115.7%,648件
28,2300-2349,6390円,51分,116.6%,680件
29,2350-2399,7003円,49分,119%,661件
30,2400-2449,7512円,47分,121.5%,658件
31,2450-2499,7941円,46分,123.2%,608件
32,2500-2549,7742円,44分,123.4%,625件
33,2550-2599,8908円,41分,128.7%,572件
34,2600-2649,9454円,40分,131.5%,559件
35,2650-2699,9763円,38分,134.3%,525件
36,2700-2749,10344円,36分,137.9%,476件
37,2750-2799,11393円,33分,146.5%,386件
38,2800-2849,12307円,30分,155.6%,346件
39,2850-2899,12909円,26分,165.3%,273件
40,2900-2949,14219円,24分,179.9%,185件
