,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5338円,121分,105.9%,1351件
1,1150-1199,5599円,120分,106.2%,1294件
2,1200-1249,6161円,118分,107%,1247件
3,1250-1299,6483円,117分,107.4%,1223件
4,1300-1349,5810円,114分,106.8%,1209件
5,1350-1399,5862円,110分,107.1%,1112件
6,1400-1449,6017円,107分,107.5%,1061件
7,1450-1499,6458円,105分,108.2%,998件
8,1500-1549,5791円,102分,107.5%,1018件
9,1550-1599,6536円,100分,108.7%,1023件
10,1600-1649,6257円,97分,108.6%,1003件
11,1650-1699,6544円,93分,109.4%,943件
12,1700-1749,6644円,91分,109.7%,864件
13,1750-1799,6933円,90分,110.3%,913件
14,1800-1849,7227円,85分,111.4%,863件
15,1850-1899,6894円,82分,111.2%,847件
16,1900-1949,7402円,80分,112.4%,867件
17,1950-1999,7357円,77分,112.7%,846件
18,2000-2049,7914円,73分,114.4%,772件
19,2050-2099,7738円,68分,115.1%,802件
20,2100-2149,7390円,64分,115.4%,787件
21,2150-2199,7258円,59分,116.5%,723件
22,2200-2249,7868円,56分,118.8%,719件
23,2250-2299,7934円,53分,120.1%,712件
24,2300-2349,7738円,49分,121%,678件
25,2350-2399,7852円,47分,122.3%,694件
26,2400-2449,8452円,44分,125.5%,652件
27,2450-2499,8586円,43分,126.7%,636件
28,2500-2549,8722円,43分,127.3%,613件
29,2550-2599,9369円,41分,130.2%,567件
30,2600-2649,10090円,38分,135.1%,609件
31,2650-2699,10225円,37分,136.6%,555件
32,2700-2749,10687円,34分,141.4%,575件
33,2750-2799,11530円,33分,146.9%,522件
34,2800-2849,11214円,33分,145%,461件
