,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,4810円,137分,104.7%,85件
1,800-849,4808円,131分,104.9%,174件
2,850-899,5946円,126分,106.3%,212件
3,900-949,6635円,118分,107.5%,215件
4,950-999,6048円,123分,106.5%,217件
5,1000-1049,6104円,118分,106.9%,225件
6,1050-1099,5524円,121分,106.1%,237件
7,1100-1149,6623円,123分,107.2%,232件
8,1150-1199,6764円,112分,108.1%,227件
9,1200-1249,7081円,112分,108.4%,229件
10,1250-1299,7184円,108分,108.9%,209件
11,1300-1349,6775円,110分,108.2%,242件
12,1350-1399,7281円,101分,109.6%,247件
13,1400-1449,7747円,104分,109.9%,289件
14,1450-1499,7487円,103分,109.7%,220件
15,1500-1549,6921円,95分,109.7%,239件
16,1550-1599,8302円,96分,111.6%,176件
17,1600-1649,8304円,91分,112.2%,192件
18,1650-1699,9111円,90分,113.6%,158件
19,1700-1749,7761円,84分,112.3%,156件
20,1750-1799,9243円,84分,114.6%,165件
21,1800-1849,9006円,82分,114.7%,134件
22,1850-1899,8453円,78分,114.4%,147件
23,1900-1949,10270円,72分,119.1%,162件
24,1950-1999,9022円,72分,116.8%,170件
25,2000-2049,9114円,69分,117.5%,152件
26,2050-2099,10365円,67分,120.7%,124件
27,2100-2149,9485円,62分,120.3%,132件
28,2150-2199,10893円,59分,124.4%,115件
29,2200-2249,10701円,57分,125%,130件
30,2250-2299,10104円,52分,126.1%,115件
31,2300-2349,10448円,46分,130.5%,118件
32,2350-2399,10475円,39分,136.3%,118件
33,2400-2449,10178円,36分,137.2%,119件
34,2450-2499,10913円,35分,141.3%,89件
35,2500-2549,12009円,33分,148.5%,97件
36,2550-2599,12137円,32分,150.2%,90件
37,2600-2649,11155円,33分,144.8%,85件
38,2650-2699,12317円,30分,154.5%,74件
39,2700-2749,13590円,29分,162.4%,87件
40,2750-2799,13641円,29分,163.8%,78件
41,2800-2849,13509円,28分,165.1%,80件
42,2850-2899,14113円,23分,181.9%,70件
43,2900-2949,14317円,22分,185.1%,75件
