,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4027円,123分,104.3%,23件
1,1150-1199,3418円,115分,103.9%,29件
2,1200-1249,6046円,123分,106.6%,28件
3,1250-1299,5471円,116分,106.3%,42件
4,1300-1349,5708円,106分,107.2%,38件
5,1350-1399,4846円,112分,105.8%,42件
6,1400-1449,4310円,102分,105.6%,51件
7,1450-1499,6022円,98分,108.2%,64件
8,1500-1549,6419円,101分,108.4%,43件
9,1550-1599,5775円,99分,107.8%,49件
10,1600-1649,3901円,93分,105.6%,50件
11,1650-1699,4859円,89分,107.3%,52件
12,1700-1749,6000円,87分,109.1%,61件
13,1750-1799,6148円,84分,109.8%,49件
14,1800-1849,4025円,81分,106.6%,58件
15,1850-1899,5928円,78分,110.2%,61件
16,1900-1949,5161円,70分,109.8%,42件
17,1950-1999,6419円,69分,112.4%,62件
18,2000-2049,7268円,70分,113.9%,62件
19,2050-2099,4481円,64分,109.4%,54件
20,2100-2149,6926円,60分,115.3%,67件
21,2150-2199,5923円,61分,112.9%,67件
22,2200-2249,5409円,53分,113.6%,61件
23,2250-2299,6773円,49分,118.4%,57件
24,2300-2349,6863円,49分,118.6%,58件
25,2350-2399,6037円,46分,117.7%,58件
26,2400-2449,7671円,42分,124.2%,40件
27,2450-2499,5985円,45分,117.7%,41件
28,2500-2549,6626円,44分,120.3%,47件
29,2550-2599,9242円,37分,132.9%,39件
30,2600-2649,9715円,32分,140.8%,25件
31,2650-2699,9970円,32分,141.2%,30件
32,2700-2749,9186円,34分,136.1%,29件
33,2750-2799,10449円,31分,145.5%,36件
34,2800-2849,10892円,29分,149.4%,35件
35,2850-2899,12588円,24分,168.5%,28件
36,2900-2949,13080円,21分,181.4%,18件
