,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1770円,142分,101.7%,3800件
1,700-749,1928円,140分,101.8%,3688件
2,750-799,1831円,137分,101.8%,4001件
3,800-849,2268円,135分,102.2%,4159件
4,850-899,2277円,132分,102.3%,3906件
5,900-949,2703円,129分,102.8%,3828件
6,950-999,2580円,129分,102.7%,3613件
7,1000-1049,2535円,126分,102.7%,3625件
8,1050-1099,2849円,123分,103.1%,3418件
9,1100-1149,2924円,120分,103.2%,3323件
10,1150-1199,3136円,119分,103.5%,3214件
11,1200-1249,3313円,117分,103.8%,3091件
12,1250-1299,3313円,113分,103.9%,3074件
13,1300-1349,3250円,112分,103.9%,3039件
14,1350-1399,3627円,107分,104.5%,2937件
15,1400-1449,3689円,106分,104.6%,2891件
16,1450-1499,3971円,104分,105.1%,2848件
17,1500-1549,3958円,101分,105.2%,2757件
18,1550-1599,4042円,98分,105.5%,2703件
19,1600-1649,4296円,95分,106%,2702件
20,1650-1699,4295円,92分,106.2%,2601件
21,1700-1749,4560円,90分,106.8%,2467件
22,1750-1799,4292円,87分,106.6%,2518件
23,1800-1849,4739円,83分,107.6%,2481件
24,1850-1899,4329円,80分,107.2%,2235件
25,1900-1949,5127円,77分,108.9%,2334件
26,1950-1999,5339円,74分,109.6%,2223件
27,2000-2049,5173円,71分,109.7%,2159件
28,2050-2099,5210円,68分,110.2%,2119件
29,2100-2149,5355円,65分,111%,2076件
30,2150-2199,5437円,61分,111.8%,1990件
31,2200-2249,5690円,58分,113.1%,1918件
32,2250-2299,6343円,54分,115.7%,1923件
33,2300-2349,6133円,52分,115.8%,1866件
34,2350-2399,6453円,48分,118%,1784件
35,2400-2449,6812円,46分,119.9%,1814件
36,2450-2499,7269円,44分,121.8%,1732件
37,2500-2549,7090円,44分,121.3%,1450件
