,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,11269円,99分,115.2%,18件
1,1650-1699,9355円,99分,112.6%,22件
2,1700-1749,10777円,84分,117%,26件
3,1750-1799,11305円,94分,116%,18件
4,1800-1849,10475円,91分,115.3%,24件
5,1850-1899,11913円,76分,120.8%,22件
6,1900-1949,10885円,73分,119.9%,23件
7,1950-1999,7367円,66分,114.9%,19件
8,2000-2049,10782円,71分,120.3%,20件
9,2050-2099,11578円,69分,122.5%,32件
10,2100-2149,12514円,60分,128%,26件
11,2150-2199,9738円,59分,122.2%,29件
12,2200-2249,9957円,52分,125.3%,26件
13,2250-2299,10907円,48分,130.6%,16件
14,2300-2349,10752円,42分,133.8%,25件
15,2350-2399,10213円,36分,138.3%,28件
16,2400-2449,10121円,40分,133.7%,22件
17,2450-2499,8421円,43分,126.1%,31件
18,2500-2549,8040円,44分,124.2%,20件
19,2550-2599,9940円,39分,134.3%,30件
20,2600-2649,8511円,41分,127.9%,32件
21,2650-2699,10849円,33分,143.6%,31件
22,2700-2749,11386円,31分,148.5%,21件
23,2750-2799,11880円,31分,151.5%,20件
24,2800-2849,12505円,30分,155.9%,18件
25,2850-2899,13365円,25分,171%,14件
26,2900-2949,13473円,23分,179.6%,17件
