,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,8165円,121分,109%,401件
1,1150-1199,8004円,118分,109.1%,360件
2,1200-1249,8898円,117分,110.1%,388件
3,1250-1299,8490円,112分,110.1%,675件
4,1300-1349,8400円,108分,110.3%,372件
5,1350-1399,9300円,106分,111.7%,401件
6,1400-1449,9132円,104分,111.7%,373件
7,1450-1499,8865円,102分,111.6%,308件
8,1500-1549,8317円,99分,111.2%,319件
9,1550-1599,9482円,96分,113.2%,310件
10,1600-1649,9834円,94分,113.9%,286件
11,1650-1699,9489円,90分,114.1%,243件
12,1700-1749,10451円,87分,116.1%,252件
13,1750-1799,9402円,87分,114.4%,236件
14,1800-1849,10339円,83分,116.5%,264件
15,1850-1899,9957円,78分,117%,252件
16,1900-1949,9241円,78分,115.7%,235件
17,1950-1999,11101円,73分,120.4%,232件
18,2000-2049,10951円,72分,120.2%,219件
19,2050-2099,10169円,69分,119.8%,186件
20,2100-2149,11475円,67分,123%,221件
21,2150-2199,11452円,63分,124.3%,191件
22,2200-2249,11040円,56分,126.3%,201件
23,2250-2299,10808円,51分,128%,176件
24,2300-2349,11106円,46分,132.2%,187件
25,2350-2399,11777円,40分,139.2%,176件
26,2400-2449,11516円,38分,140.3%,172件
27,2450-2499,11473円,37分,141.4%,207件
28,2500-2549,12026円,35分,145.3%,186件
29,2550-2599,11891円,36分,144%,173件
30,2600-2649,12979円,33分,152.7%,180件
31,2650-2699,12300円,33分,149.6%,151件
32,2700-2749,13375円,30分,159%,166件
33,2750-2799,13403円,30分,159.3%,142件
34,2800-2849,14023円,28分,167.6%,155件
35,2850-2899,15105円,26分,178.1%,134件
36,2900-2949,15409円,22分,193.4%,131件
