,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,5043円,128分,105.3%,25件
1,1100-1149,5107円,120分,105.7%,34件
2,1150-1199,7370円,129分,107.6%,29件
3,1200-1249,7207円,122分,107.9%,54件
4,1250-1299,7475円,110分,109.1%,48件
5,1300-1349,6500円,115分,107.6%,48件
6,1350-1399,5310円,107分,106.6%,54件
7,1400-1449,7738円,105分,109.9%,75件
8,1450-1499,8440円,102分,111%,62件
9,1500-1549,6862円,104分,108.8%,61件
10,1550-1599,5556円,94分,107.8%,64件
11,1600-1649,6232円,93分,109%,59件
12,1650-1699,7363円,95分,110.4%,72件
13,1700-1749,7643円,90分,111.3%,56件
14,1750-1799,5904円,84分,109.4%,73件
15,1800-1849,6587円,84分,110.5%,67件
16,1850-1899,7114円,76分,112.4%,58件
17,1900-1949,7396円,74分,113.3%,77件
18,1950-1999,8221円,75分,114.7%,79件
19,2000-2049,5927円,68分,111.6%,64件
20,2050-2099,8005円,66分,116.2%,81件
21,2100-2149,7205円,66分,114.6%,82件
22,2150-2199,5955円,59分,113.5%,69件
23,2200-2249,7541円,55分,118.3%,69件
24,2250-2299,7261円,55分,117.5%,67件
25,2300-2349,7119円,50分,119%,73件
26,2350-2399,7936円,46分,123.2%,48件
27,2400-2449,6406円,47分,118.2%,50件
28,2450-2499,6499円,47分,118.3%,54件
29,2500-2549,8619円,41分,128.3%,48件
30,2550-2599,9926円,36分,137%,29件
31,2600-2649,10226円,36分,137.7%,42件
32,2650-2699,9434円,36分,135%,36件
33,2700-2749,10355円,35分,139.9%,41件
34,2750-2799,10904円,34分,143.1%,48件
35,2800-2849,12744円,28分,159.8%,34件
36,2850-2899,13436円,26分,168.6%,25件
37,2900-2949,14641円,24分,181.4%,40件
