,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,5324円,126分,105.7%,501件
1,1200-1249,5163円,118分,105.8%,509件
2,1250-1299,5732円,113分,106.7%,490件
3,1300-1349,5575円,114分,106.5%,460件
4,1350-1399,5419円,112分,106.5%,470件
5,1400-1449,6065円,107分,107.5%,424件
6,1450-1499,5028円,105分,106.4%,391件
7,1500-1549,5890円,102分,107.7%,411件
8,1550-1599,5921円,101分,107.8%,418件
9,1600-1649,6147円,95分,108.6%,366件
10,1650-1699,6008円,92分,108.7%,385件
11,1700-1749,6367円,92分,109.2%,365件
12,1750-1799,6240円,87分,109.6%,322件
13,1800-1849,6810円,86分,110.5%,297件
14,1850-1899,6619円,81分,110.9%,319件
15,1900-1949,7184円,78分,112.3%,267件
16,1950-1999,6086円,75分,110.8%,255件
17,2000-2049,7856円,72分,114.6%,247件
18,2050-2099,6532円,68分,112.8%,259件
19,2100-2149,6521円,65分,113.4%,253件
20,2150-2199,7599円,59分,117.3%,242件
21,2200-2249,7470円,58分,117.2%,230件
22,2250-2299,6871円,55分,116.6%,224件
23,2300-2349,7330円,49分,120%,193件
24,2350-2399,7089円,51分,118.6%,206件
25,2400-2449,7750円,47分,122%,174件
26,2450-2499,7733円,47分,121.9%,187件
27,2500-2549,8856円,43分,127.7%,178件
28,2550-2599,9011円,41分,129.1%,173件
29,2600-2649,9447円,41分,131%,203件
30,2650-2699,10023円,38分,135%,185件
31,2700-2749,10639円,36分,139.4%,149件
32,2750-2799,12053円,32分,149.8%,159件
33,2800-2849,12419円,31分,153.2%,153件
34,2850-2899,13582円,27分,166.4%,150件
35,2900-2949,14412円,23分,181.8%,114件
