,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4896円,127分,105.1%,223件
1,1000-1049,4423円,130分,104.5%,233件
2,1050-1099,5609円,128分,105.9%,226件
3,1100-1149,6269円,121分,106.9%,259件
4,1150-1199,4251円,125分,104.5%,261件
5,1200-1249,4406円,119分,104.9%,302件
6,1250-1299,6165円,116分,107.1%,293件
7,1300-1349,6312円,117分,107.2%,295件
8,1350-1399,6138円,109分,107.5%,289件
9,1400-1449,6603円,103分,108.6%,283件
10,1450-1499,6054円,103分,107.8%,275件
11,1500-1549,6451円,102分,108.4%,280件
12,1550-1599,6374円,99分,108.6%,237件
13,1600-1649,5333円,96分,107.4%,223件
14,1650-1699,6212円,94分,108.8%,233件
15,1700-1749,6916円,89分,110.4%,238件
16,1750-1799,6779円,87分,110.4%,208件
17,1800-1849,6470円,85分,110.1%,221件
18,1850-1899,7595円,83分,112.3%,229件
19,1900-1949,7229円,76分,112.7%,185件
20,1950-1999,7775円,78分,113.3%,175件
21,2000-2049,7007円,72分,113%,177件
22,2050-2099,9030円,66分,118.2%,160件
23,2100-2149,6135円,66分,112.4%,145件
24,2150-2199,8653円,60分,119.2%,131件
25,2200-2249,6941円,55分,116.7%,146件
26,2250-2299,7806円,51分,120.5%,162件
27,2300-2349,8728円,46分,125.3%,137件
28,2350-2399,8094円,47分,123.2%,128件
29,2400-2449,7903円,47分,122.4%,114件
30,2450-2499,9347円,42分,129.5%,118件
31,2500-2549,8984円,43分,127.9%,119件
32,2550-2599,9726円,40分,132.2%,105件
33,2600-2649,9998円,40分,133.5%,107件
34,2650-2699,10128円,38分,135.3%,100件
35,2700-2749,10552円,35分,140.8%,94件
36,2750-2799,11930円,33分,148.5%,125件
37,2800-2849,12597円,29分,157.9%,108件
38,2850-2899,12939円,26分,165.3%,83件
39,2900-2949,15008円,23分,186.1%,79件
