,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1974円,142分,101.9%,295件
1,600-649,397円,146分,100.4%,332件
2,650-699,2578円,142分,102.4%,357件
3,700-749,2361円,141分,102.2%,404件
4,750-799,2536円,139分,102.4%,455件
5,800-849,2277円,138分,102.2%,487件
6,850-899,2674円,134分,102.7%,469件
7,900-949,2808円,132分,102.8%,523件
8,950-999,2141円,132分,102.2%,542件
9,1000-1049,2315円,128分,102.4%,596件
10,1050-1099,3275円,122分,103.6%,612件
11,1100-1149,3281円,127分,103.5%,603件
12,1150-1199,3195円,120分,103.6%,612件
13,1200-1249,3916円,115分,104.5%,583件
14,1250-1299,3407円,116分,103.9%,528件
15,1300-1349,3391円,113分,104%,554件
16,1350-1399,4284円,109分,105.3%,518件
17,1400-1449,3583円,107分,104.5%,480件
18,1450-1499,3866円,105分,104.9%,488件
19,1500-1549,4249円,103分,105.5%,486件
20,1550-1599,4958円,98分,106.8%,458件
21,1600-1649,4376円,95分,106.1%,460件
22,1650-1699,4828円,94分,106.8%,449件
23,1700-1749,4302円,89分,106.5%,391件
24,1750-1799,5263円,88分,108%,358件
25,1800-1849,5155円,84分,108.1%,379件
26,1850-1899,5959円,80分,109.9%,323件
27,1900-1949,5034円,78分,108.6%,307件
28,1950-1999,6744円,74分,112.1%,307件
29,2000-2049,5186円,71分,109.7%,298件
30,2050-2099,5502円,68分,110.8%,301件
31,2100-2149,6053円,63分,112.8%,289件
32,2150-2199,6145円,61分,113.5%,271件
33,2200-2249,6136円,58分,114.1%,270件
34,2250-2299,6575円,52分,116.7%,236件
35,2300-2349,5595円,53分,114.1%,245件
36,2350-2399,6689円,49分,118.4%,206件
37,2400-2449,6804円,47分,119.4%,237件
38,2450-2499,7986円,43分,124.7%,222件
39,2500-2549,7955円,42分,125.2%,216件
40,2550-2599,8349円,41分,126.9%,255件
41,2600-2649,8515円,40分,128.3%,214件
42,2650-2699,9356円,37分,133.8%,189件
43,2700-2749,10306円,35分,139.5%,190件
44,2750-2799,10853円,33分,143.5%,178件
45,2800-2849,11826円,30分,153.1%,175件
46,2850-2899,12569円,26分,163.8%,149件
47,2900-2949,14075円,24分,178.7%,137件
