,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,6561円,117分,107.5%,135件
1,1300-1349,6468円,109分,107.9%,127件
2,1350-1399,5947円,110分,107.2%,135件
3,1400-1449,4483円,108分,105.5%,154件
4,1450-1499,5388円,105分,106.8%,138件
5,1500-1549,6102円,101分,108.1%,173件
6,1550-1599,6183円,98分,108.4%,152件
7,1600-1649,6823円,98分,109.3%,166件
8,1650-1699,7485円,96分,110.4%,161件
9,1700-1749,6876円,91分,110.1%,139件
10,1750-1799,5895円,87分,109%,165件
11,1800-1849,6548円,82分,110.7%,173件
12,1850-1899,6134円,81分,110.2%,155件
13,1900-1949,7578円,78分,113%,147件
14,1950-1999,6772円,75分,112.1%,119件
15,2000-2049,5253円,74分,109.5%,123件
16,2050-2099,7335円,70分,114%,123件
17,2100-2149,7499円,67分,114.9%,109件
18,2150-2199,7524円,60分,116.8%,132件
19,2200-2249,7383円,58分,117.1%,104件
20,2250-2299,7956円,52分,120.5%,103件
21,2300-2349,7336円,52分,118.9%,111件
22,2350-2399,8012円,47分,122.7%,98件
23,2400-2449,8180円,46分,123.7%,82件
24,2450-2499,8087円,46分,123.7%,95件
25,2500-2549,8649円,44分,126.4%,94件
26,2550-2599,8317円,42分,126.1%,80件
27,2600-2649,10090円,39分,134.5%,75件
28,2650-2699,10265円,38分,136.1%,66件
29,2700-2749,11269円,34分,144.3%,68件
30,2750-2799,11949円,34分,146.7%,93件
31,2800-2849,12368円,30分,154.5%,76件
32,2850-2899,13811円,27分,167.6%,61件
33,2900-2949,15030円,24分,183.5%,60件
