,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2650円,147分,102.4%,155件
1,650-699,2608円,139分,102.5%,183件
2,700-749,930円,141分,100.9%,226件
3,750-799,3322円,138分,103.2%,245件
4,800-849,3162円,137分,103.1%,273件
5,850-899,3342円,133分,103.4%,322件
6,900-949,2763円,134分,102.8%,338件
7,950-999,3717円,128分,103.9%,336件
8,1000-1049,3951円,127分,104.2%,364件
9,1050-1099,2879円,127分,103%,393件
10,1100-1149,3090円,124分,103.3%,437件
11,1150-1199,4096円,118分,104.6%,412件
12,1200-1249,4572円,120分,105.1%,425件
13,1250-1299,3987円,114分,104.7%,411件
14,1300-1349,4834円,108分,106%,405件
15,1350-1399,4330円,109分,105.3%,388件
16,1400-1449,4555円,108分,105.6%,401件
17,1450-1499,4770円,105分,106.1%,350件
18,1500-1549,3804円,102分,105%,330件
19,1550-1599,4778円,98分,106.5%,339件
20,1600-1649,5028円,96分,107%,339件
21,1650-1699,5248円,91分,107.7%,305件
22,1700-1749,4702円,88分,107.1%,312件
23,1750-1799,5503円,88分,108.3%,307件
24,1800-1849,5579円,83分,109%,273件
25,1850-1899,6018円,83分,109.6%,243件
26,1900-1949,6036円,78分,110.3%,269件
27,1950-1999,6926円,73分,112.6%,234件
28,2000-2049,5297円,71分,109.9%,212件
29,2050-2099,6696円,67分,113.3%,192件
30,2100-2149,5963円,62分,112.8%,219件
31,2150-2199,6096円,59分,113.7%,212件
32,2200-2249,7006円,54分,117.3%,199件
33,2250-2299,7050円,54分,117.5%,194件
34,2300-2349,6588円,51分,117.4%,184件
35,2350-2399,7680円,45分,122.7%,172件
36,2400-2449,7091円,47分,120%,168件
37,2450-2499,7946円,44分,124.2%,147件
38,2500-2549,8083円,44分,124.7%,162件
39,2550-2599,8611円,41分,128.1%,145件
40,2600-2649,9113円,38分,131.7%,144件
41,2650-2699,9779円,37分,135.3%,171件
42,2700-2749,9969円,35分,137.7%,145件
43,2750-2799,11172円,32分,146.5%,132件
44,2800-2849,12579円,29分,158.2%,136件
45,2850-2899,12954円,28分,162.7%,124件
46,2900-2949,13647円,23分,178.2%,108件
