,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,8575円,97分,111.8%,18件
1,1650-1699,6788円,97分,109.3%,22件
2,1700-1749,8510円,82分,113.8%,26件
3,1750-1799,8745円,92分,112.7%,18件
4,1800-1849,8041円,89分,112%,24件
5,1850-1899,9708円,74分,117.4%,22件
6,1900-1949,8848円,71分,116.5%,23件
7,1950-1999,5629円,65分,111.6%,19件
8,2000-2049,8844円,69分,117.1%,20件
9,2050-2099,9582円,67分,119.1%,32件
10,2100-2149,10633円,58分,124.5%,26件
11,2150-2199,8099円,57分,118.9%,29件
12,2200-2249,8468円,51分,122.1%,26件
13,2250-2299,9372円,46分,127%,16件
14,2300-2349,9397円,41分,130.4%,25件
15,2350-2399,9003円,34分,134.9%,28件
16,2400-2449,8953円,39分,130.6%,22件
17,2450-2499,7253円,42分,123%,31件
18,2500-2549,6873円,43分,121.2%,20件
19,2550-2599,8773円,38分,131.1%,30件
20,2600-2649,7343円,40分,124.7%,32件
21,2650-2699,9682円,32分,140.1%,31件
22,2700-2749,10218円,30分,145%,21件
23,2750-2799,10713円,30分,148.1%,20件
24,2800-2849,11337円,29分,152.5%,18件
25,2850-2899,12198円,24分,167.6%,14件
26,2900-2949,12305円,22分,176.2%,17件
