,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,901円,146分,100.8%,5105件
1,500-549,1001円,145分,100.9%,5014件
2,550-599,1167円,142分,101.1%,5000件
3,600-649,1280円,141分,101.2%,4883件
4,650-699,1433円,140分,101.4%,4739件
5,700-749,1258円,137分,101.2%,5136件
6,750-799,1801円,134分,101.8%,5425件
7,800-849,1777円,132分,101.8%,5057件
8,850-899,2128円,129分,102.2%,5010件
9,900-949,2140円,128分,102.2%,4745件
10,950-999,2036円,126分,102.2%,4653件
11,1000-1049,2305円,123分,102.5%,4441件
12,1050-1099,2556円,120分,102.8%,4329件
13,1100-1149,2662円,119分,103%,4157件
14,1150-1199,3015円,116分,103.5%,4100件
15,1200-1249,2879円,113分,103.4%,4064件
16,1250-1299,2844円,112分,103.4%,3954件
17,1300-1349,3101円,108分,103.8%,3805件
18,1350-1399,3331円,107分,104.2%,3801件
19,1400-1449,3712円,105分,104.7%,3716件
20,1450-1499,3697円,101分,104.9%,3647件
21,1500-1549,3876円,99分,105.2%,3522件
22,1550-1599,3957円,96分,105.5%,3467件
23,1600-1649,3971円,93分,105.7%,3373件
24,1650-1699,4173円,91分,106.1%,3216件
25,1700-1749,3993円,88分,106%,3276件
26,1750-1799,4475円,85分,107.1%,3225件
27,1800-1849,4265円,81分,107%,2984件
28,1850-1899,4967円,78分,108.5%,3048件
29,1900-1949,5043円,76分,108.9%,2970件
30,1950-1999,4885円,73分,108.9%,2867件
31,2000-2049,5004円,70分,109.5%,2784件
32,2050-2099,5201円,67分,110.3%,2706件
33,2100-2149,5293円,64分,111.1%,2647件
34,2150-2199,5741円,60分,112.8%,2543件
35,2200-2249,6042円,57分,114.2%,2522件
36,2250-2299,5979円,54分,114.7%,2456件
37,2300-2349,6349円,50分,116.8%,2365件
38,2350-2399,6525円,48分,118.3%,2424件
39,2400-2449,6849円,45分,120.1%,2266件
40,2450-2499,6866円,44分,120.6%,1926件
