,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,3632円,144分,103.4%,2139件
1,600-649,3676円,143分,103.4%,1441件
2,650-699,3539円,141分,103.3%,1204件
3,700-749,3466円,140分,103.3%,1017件
4,750-799,3962円,137分,103.8%,959件
5,800-849,4148円,133分,104.2%,942件
6,850-899,3819円,133分,103.8%,964件
7,900-949,4228円,130分,104.3%,868件
8,950-999,3894円,128分,104%,845件
9,1000-1049,4439円,126分,104.7%,917件
10,1050-1099,5091円,126分,105.4%,903件
11,1100-1149,4533円,121分,105%,795件
12,1150-1199,4579円,117分,105.2%,949件
13,1200-1249,4905円,115分,105.7%,919件
14,1250-1299,5092円,114分,106%,861件
15,1300-1349,5951円,110分,107.2%,869件
16,1350-1399,6212円,109分,107.6%,826件
17,1400-1449,5642円,107分,107%,866件
18,1450-1499,5809円,103分,107.5%,790件
19,1500-1549,5584円,98分,107.6%,726件
20,1550-1599,6457円,99分,108.7%,706件
21,1600-1649,5525円,95分,107.8%,715件
22,1650-1699,6270円,93分,109%,699件
23,1700-1749,6188円,89分,109.3%,712件
24,1750-1799,6666円,86分,110.4%,645件
25,1800-1849,7137円,83分,111.5%,602件
26,1850-1899,7231円,81分,111.9%,633件
27,1900-1949,7379円,79分,112.4%,594件
28,1950-1999,7173円,75分,112.8%,590件
29,2000-2049,7431円,73分,113.6%,603件
30,2050-2099,7940円,69分,115.3%,605件
31,2100-2149,8244円,65分,116.9%,529件
32,2150-2199,8072円,60分,118.1%,561件
33,2200-2249,7559円,54分,118.7%,523件
34,2250-2299,8027円,49分,122%,510件
35,2300-2349,8414円,46分,124.1%,493件
36,2350-2399,8221円,44分,124.7%,477件
37,2400-2449,8302円,42分,126.2%,475件
38,2450-2499,8556円,41分,127.5%,483件
39,2500-2549,9304円,39分,132%,447件
40,2550-2599,9556円,38分,133.4%,447件
41,2600-2649,9664円,38分,134.2%,436件
42,2650-2699,10120円,36分,137%,401件
43,2700-2749,11118円,33分,144.6%,418件
44,2750-2799,11318円,31分,148.4%,395件
45,2800-2849,11777円,28分,155.9%,382件
46,2850-2899,12706円,26分,164.8%,357件
47,2900-2949,12610円,27分,162.9%,319件
