,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5420円,109分,106.7%,480件
1,1450-1499,5689円,107分,107.1%,488件
2,1500-1549,6052円,104分,107.7%,486件
3,1550-1599,6713円,99分,109%,458件
4,1600-1649,6057円,97分,108.4%,460件
5,1650-1699,6501円,95分,109.1%,449件
6,1700-1749,5852円,90分,108.7%,391件
7,1750-1799,6857円,89分,110.3%,358件
8,1800-1849,6665円,86分,110.4%,379件
9,1850-1899,7433円,81分,112.2%,323件
10,1900-1949,6422円,79分,110.9%,307件
11,1950-1999,8159円,76分,114.4%,307件
12,2000-2049,6463円,72分,111.9%,298件
13,2050-2099,6731円,69分,113%,301件
14,2100-2149,7225円,64分,115.1%,289件
15,2150-2199,7266円,62分,115.7%,271件
16,2200-2249,7214円,59分,116.3%,270件
17,2250-2299,7569円,53分,118.9%,236件
18,2300-2349,6529円,54分,116.2%,245件
19,2350-2399,7608円,49分,120.5%,206件
20,2400-2449,7705円,48分,121.6%,237件
21,2450-2499,8888円,44分,127%,222件
22,2500-2549,8856円,43分,127.5%,216件
23,2550-2599,9250円,42分,129.2%,255件
24,2600-2649,9416円,41分,130.7%,214件
25,2650-2699,10257円,38分,136.2%,189件
26,2700-2749,11207円,36分,142%,190件
27,2750-2799,11754円,34分,146%,178件
28,2800-2849,12727円,31分,155.6%,175件
29,2850-2899,13470円,27分,166.4%,149件
30,2900-2949,14976円,25分,181%,137件
