,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4002円,122分,104.4%,2370件
1,1200-1249,4448円,118分,105%,2319件
2,1250-1299,4156円,116分,104.8%,2234件
3,1300-1349,4226円,114分,104.9%,2274件
4,1350-1399,4841円,110分,105.9%,2128件
5,1400-1449,4981円,109分,106.1%,2150件
6,1450-1499,4865円,106分,106.1%,1995件
7,1500-1549,5171円,101分,106.8%,2020件
8,1550-1599,5539円,101分,107.3%,1925件
9,1600-1649,4957円,97分,106.8%,1894件
10,1650-1699,5443円,94分,107.7%,1804件
11,1700-1749,5546円,91分,108.1%,1804件
12,1750-1799,5087円,88分,107.7%,1732件
13,1800-1849,5299円,84分,108.4%,1697件
14,1850-1899,5612円,81分,109.3%,1721件
15,1900-1949,5958円,79分,110.1%,1624件
16,1950-1999,5594円,75分,109.9%,1619件
17,2000-2049,6212円,73分,111.4%,1587件
18,2050-2099,6154円,70分,111.7%,1463件
19,2100-2149,5964円,66分,112%,1448件
20,2150-2199,6669円,64分,113.9%,1441件
21,2200-2249,6545円,59分,114.8%,1422件
22,2250-2299,6567円,56分,115.6%,1324件
23,2300-2349,6734円,52分,117.2%,1348件
24,2350-2399,7144円,49分,119.4%,1247件
25,2400-2449,7567円,47分,121.5%,1269件
26,2450-2499,7865円,46分,122.9%,1190件
27,2500-2549,8568円,44分,126.1%,1088件
28,2550-2599,8923円,41分,128.7%,880件
29,2600-2649,9337円,40分,131%,781件
30,2650-2699,9884円,38分,134.9%,584件
31,2700-2749,10946円,36分,140.9%,481件
32,2750-2799,11475円,33分,146.9%,379件
33,2800-2849,12704円,30分,156.1%,333件
34,2850-2899,13213円,28分,163.6%,258件
35,2900-2949,14162円,25分,177%,177件
