,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,5515円,119分,106.2%,34件
1,1050-1099,7598円,127分,108%,38件
2,1100-1149,6693円,112分,107.9%,48件
3,1150-1199,9187円,114分,110.7%,39件
4,1200-1249,7560円,118分,108.5%,53件
5,1250-1299,5307円,108分,106.5%,50件
6,1300-1349,7239円,107分,109%,48件
7,1350-1399,8488円,104分,110.9%,65件
8,1400-1449,7607円,107分,109.4%,72件
9,1450-1499,8309円,103分,110.8%,74件
10,1500-1549,7969円,106分,110%,71件
11,1550-1599,6942円,99分,109.4%,83件
12,1600-1649,7149円,99分,109.6%,91件
13,1650-1699,7848円,90分,111.6%,84件
14,1700-1749,8522円,89分,112.7%,74件
15,1750-1799,7196円,92分,110.4%,82件
16,1800-1849,8574円,82分,114%,75件
17,1850-1899,8232円,85分,113%,82件
18,1900-1949,9492円,77分,116.4%,85件
19,1950-1999,7390円,75分,113.2%,75件
20,2000-2049,9011円,68分,117.8%,67件
21,2050-2099,10315円,70分,119.7%,83件
22,2100-2149,8889円,63分,118.7%,61件
23,2150-2199,6555円,62分,114.2%,62件
24,2200-2249,8637円,54分,121.4%,59件
25,2250-2299,10788円,47分,130.8%,67件
26,2300-2349,8272円,47分,123.4%,43件
27,2350-2399,9852円,42分,131.2%,48件
28,2400-2449,9921円,38分,135.1%,41件
29,2450-2499,9267円,43分,128.9%,38件
30,2500-2549,9844円,38分,134.3%,50件
31,2550-2599,10971円,37分,139.4%,53件
32,2600-2649,11067円,36分,140.8%,51件
33,2650-2699,10698円,38分,137.1%,39件
34,2700-2749,11274円,35分,143.5%,40件
35,2750-2799,11889円,32分,149.2%,45件
36,2800-2849,12298円,29分,156.8%,41件
37,2850-2899,13467円,26分,168.2%,28件
38,2900-2949,13506円,22分,183.7%,36件
