,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,3030円,113分,103.6%,22件
1,1150-1199,7076円,121分,107.8%,24件
2,1200-1249,6325円,109分,107.8%,33件
3,1250-1299,9579円,109分,111.7%,30件
4,1300-1349,6158円,108分,107.6%,33件
5,1350-1399,5636円,100分,107.5%,31件
6,1400-1449,7528円,98分,110.2%,41件
7,1450-1499,7431円,94分,110.5%,42件
8,1500-1549,8188円,96分,111.4%,47件
9,1550-1599,8688円,98分,111.8%,55件
10,1600-1649,6500円,97分,109%,49件
11,1650-1699,7852円,89分,111.8%,63件
12,1700-1749,6823円,92分,109.9%,60件
13,1750-1799,8762円,83分,114%,66件
14,1800-1849,9271円,78分,115.9%,57件
15,1850-1899,7351円,85分,111.5%,55件
16,1900-1949,9542円,75分,117%,52件
17,1950-1999,7758円,77分,113.4%,58件
18,2000-2049,8806円,71分,116.6%,58件
19,2050-2099,7663円,66分,115.4%,51件
20,2100-2149,9941円,59分,122.5%,42件
21,2150-2199,10328円,61分,122.4%,58件
22,2200-2249,7793円,53分,119.5%,36件
23,2250-2299,7417円,52分,118.9%,47件
24,2300-2349,9974円,45分,129.5%,48件
25,2350-2399,10690円,38分,137.5%,41件
26,2400-2449,7854円,44分,123.9%,31件
27,2450-2499,11001円,35分,141.4%,33件
28,2500-2549,10645円,32分,144%,28件
29,2550-2599,11315円,34分,144.1%,31件
30,2600-2649,11037円,34分,142.7%,28件
31,2650-2699,11884円,33分,148.7%,38件
32,2700-2749,12001円,30分,154.1%,32件
33,2750-2799,12004円,31分,151.1%,28件
34,2800-2849,12418円,28分,159.3%,26件
35,2850-2899,13010円,25分,168.2%,31件
36,2900-2949,13420円,21分,183.7%,28件
