,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,7256円,101分,109.6%,137件
1,1550-1599,6821円,102分,108.9%,122件
2,1600-1649,6669円,102分,108.8%,134件
3,1650-1699,7693円,93分,111.1%,133件
4,1700-1749,7198円,94分,110.2%,146件
5,1750-1799,9010円,86分,114%,150件
6,1800-1849,5528円,86分,108.6%,132件
7,1850-1899,8902円,78分,115.2%,123件
8,1900-1949,8330円,80分,113.9%,128件
9,1950-1999,7245円,74分,113.1%,100件
10,2000-2049,7501円,71分,114%,114件
11,2050-2099,7539円,67分,115.1%,100件
12,2100-2149,9238円,61分,120.1%,121件
13,2150-2199,7389円,59分,116.6%,73件
14,2200-2249,9356円,55分,122.7%,93件
15,2250-2299,8598円,48分,123.7%,79件
16,2300-2349,9244円,50分,124.6%,83件
17,2350-2399,8432円,46分,124.3%,84件
18,2400-2449,9162円,45分,127.3%,87件
19,2450-2499,8352円,47分,123.7%,81件
20,2500-2549,9124円,44分,127.7%,68件
21,2550-2599,9430円,42分,130%,69件
22,2600-2649,9831円,40分,132.5%,74件
23,2650-2699,10596円,37分,137.7%,73件
24,2700-2749,11167円,34分,143.7%,51件
25,2750-2799,11349円,32分,147%,73件
26,2800-2849,12841円,31分,155%,63件
27,2850-2899,14255円,26分,172.5%,58件
28,2900-2949,14442円,24分,180.8%,41件
