,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,761円,152分,100.7%,18671件
1,400-449,987円,152分,100.9%,5709件
2,450-499,1477円,149分,101.3%,3014件
3,500-549,1548円,146分,101.4%,2063件
4,550-599,1616円,146分,101.5%,1729件
5,600-649,1407円,144分,101.3%,1427件
6,650-699,1732円,142分,101.6%,1407件
7,700-749,1928円,138分,101.9%,1327件
8,750-799,1941円,138分,101.9%,1374件
9,800-849,2274円,134分,102.3%,1227件
10,850-899,1967円,132分,102%,1245件
11,900-949,2404円,130分,102.5%,1288件
12,950-999,2613円,130分,102.7%,1274件
13,1000-1049,2534円,126分,102.7%,1144件
14,1050-1099,2965円,121分,103.3%,1355件
15,1100-1149,3085円,119分,103.5%,1351件
16,1150-1199,3358円,118分,103.8%,1294件
17,1200-1249,3918円,116分,104.5%,1247件
18,1250-1299,4238円,115分,104.9%,1223件
19,1300-1349,3652円,112分,104.3%,1209件
20,1350-1399,3769円,109分,104.6%,1112件
21,1400-1449,3985円,105分,105.1%,1061件
22,1450-1499,4437円,103分,105.7%,998件
23,1500-1549,3854円,101分,105.1%,1018件
24,1550-1599,4609円,98分,106.3%,1023件
25,1600-1649,4410円,95分,106.2%,1003件
26,1650-1699,4754円,91分,106.9%,943件
27,1700-1749,4863円,89分,107.3%,864件
28,1750-1799,5181円,88分,107.9%,913件
29,1800-1849,5544円,83分,108.9%,863件
30,1850-1899,5280円,80分,108.8%,847件
31,1900-1949,5801円,78分,109.9%,867件
32,1950-1999,5812円,76分,110.2%,846件
33,2000-2049,6404円,72分,111.9%,772件
34,2050-2099,6334円,67分,112.6%,802件
35,2100-2149,6098円,63分,113%,787件
36,2150-2199,6064円,57分,114.1%,723件
37,2200-2249,6711円,55分,116.4%,719件
38,2250-2299,6833円,52分,117.6%,712件
39,2300-2349,6698円,48分,118.5%,678件
40,2350-2399,6859円,46分,119.9%,694件
41,2400-2449,7476円,43分,123%,652件
42,2450-2499,7614円,42分,124.1%,636件
43,2500-2549,7750円,42分,124.7%,613件
44,2550-2599,8397円,40分,127.7%,567件
45,2600-2649,9118円,37分,132.4%,609件
46,2650-2699,9253円,36分,133.9%,555件
47,2700-2749,9715円,34分,138.6%,575件
48,2750-2799,10558円,32分,144.1%,522件
49,2800-2849,10242円,32分,142.2%,461件
