,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,4130円,138分,104%,7406件
1,650-699,4432円,136分,104.3%,2369件
2,700-749,4695円,133分,104.7%,1246件
3,750-799,4542円,132分,104.6%,854件
4,800-849,5039円,130分,105.2%,716件
5,850-899,4954円,130分,105.1%,600件
6,900-949,5539円,126分,105.9%,567件
7,950-999,5919円,121分,106.5%,566件
8,1000-1049,5305円,122分,105.8%,562件
9,1050-1099,5941円,120分,106.6%,498件
10,1100-1149,5753円,117分,106.6%,507件
11,1150-1199,6002円,117分,106.8%,545件
12,1200-1249,6770円,116分,107.8%,524件
13,1250-1299,6071円,111分,107.3%,477件
14,1300-1349,6286円,107分,107.8%,575件
15,1350-1399,6124円,104分,107.9%,506件
16,1400-1449,7051円,101分,109.3%,526件
17,1450-1499,8091円,98分,111.1%,518件
18,1500-1549,7610円,98分,110.4%,495件
19,1550-1599,7789円,97分,110.8%,500件
20,1600-1649,7787円,91分,111.5%,484件
21,1650-1699,7231円,87分,111.1%,420件
22,1700-1749,8253円,87分,112.6%,424件
23,1750-1799,7382円,82分,112%,424件
24,1800-1849,8120円,80分,113.5%,409件
25,1850-1899,7801円,79分,113.2%,422件
26,1900-1949,8493円,75分,115%,374件
27,1950-1999,9069円,72分,116.7%,358件
28,2000-2049,9575円,70分,118.3%,371件
29,2050-2099,9631円,67分,119.3%,354件
30,2100-2149,8889円,63分,118.7%,328件
31,2150-2199,10208円,61分,122.3%,361件
32,2200-2249,10181円,57分,123.8%,340件
33,2250-2299,10236円,54分,125.3%,320件
34,2300-2349,10609円,45分,131.4%,307件
35,2350-2399,10035円,39分,134.5%,303件
36,2400-2449,10131円,36分,138%,291件
37,2450-2499,10785円,35分,140.7%,273件
38,2500-2549,10876円,34分,142.5%,298件
39,2550-2599,10669円,33分,142.5%,295件
40,2600-2649,11426円,32分,147.9%,286件
41,2650-2699,12036円,30分,153.1%,252件
42,2700-2749,12334円,30分,155.7%,250件
43,2750-2799,12684円,27分,162.3%,271件
44,2800-2849,12987円,27分,165.3%,230件
45,2850-2899,14192円,23分,182.1%,246件
46,2900-2949,13976円,22分,186.6%,211件
