,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-510円,155分,99.6%,4300件
1,350-399,-206円,153分,99.8%,4241件
2,400-449,-102円,150分,99.9%,4097件
3,450-499,-129円,149分,99.9%,4002件
4,500-549,281円,146分,100.3%,3908件
5,550-599,373円,144分,100.3%,3888件
6,600-649,476円,141分,100.4%,3853件
7,650-699,549円,141分,100.5%,3800件
8,700-749,723円,139分,100.7%,3688件
9,750-799,657円,136分,100.6%,4001件
10,800-849,1096円,134分,101.1%,4159件
11,850-899,1132円,131分,101.2%,3906件
12,900-949,1571円,128分,101.6%,3828件
13,950-999,1457円,128分,101.5%,3613件
14,1000-1049,1435円,125分,101.5%,3625件
15,1050-1099,1774円,122分,101.9%,3418件
16,1100-1149,1873円,119分,102.1%,3323件
17,1150-1199,2091円,118分,102.4%,3214件
18,1200-1249,2279円,116分,102.6%,3091件
19,1250-1299,2313円,112分,102.7%,3074件
20,1300-1349,2268円,111分,102.7%,3039件
21,1350-1399,2674円,106分,103.3%,2937件
22,1400-1449,2739円,105分,103.5%,2891件
23,1450-1499,3033円,103分,103.9%,2848件
24,1500-1549,3057円,100分,104.1%,2757件
25,1550-1599,3158円,97分,104.3%,2703件
26,1600-1649,3432円,95分,104.8%,2702件
27,1650-1699,3461円,92分,105%,2601件
28,1700-1749,3742円,89分,105.6%,2467件
29,1750-1799,3507円,86分,105.4%,2518件
30,1800-1849,3978円,82分,106.4%,2481件
31,1850-1899,3607円,79分,106.1%,2235件
32,1900-1949,4418円,76分,107.8%,2334件
33,1950-1999,4649円,73分,108.4%,2223件
34,2000-2049,4514円,70分,108.6%,2159件
35,2050-2099,4582円,67分,109.1%,2119件
36,2100-2149,4747円,64分,109.8%,2076件
37,2150-2199,4861円,61分,110.7%,1990件
38,2200-2249,5140円,58分,111.9%,1918件
39,2250-2299,5819円,53分,114.6%,1923件
40,2300-2349,5630円,51分,114.6%,1866件
41,2350-2399,5975円,47分,116.8%,1784件
42,2400-2449,6343円,45分,118.7%,1814件
43,2450-2499,6799円,44分,120.6%,1732件
44,2500-2549,6621円,44分,120.1%,1450件
