,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,9655円,120分,110.7%,75件
1,1200-1249,8228円,115分,109.5%,82件
2,1250-1299,7502円,118分,108.5%,92件
3,1300-1349,10842円,115分,112.6%,86件
4,1350-1399,10872円,108分,113.4%,97件
5,1400-1449,9237円,108分,111.4%,104件
6,1450-1499,7623円,105分,109.7%,125件
7,1500-1549,10574円,102分,113.9%,123件
8,1550-1599,10643円,103分,113.8%,125件
9,1600-1649,10274円,94分,114.6%,132件
10,1650-1699,11365円,86分,117.6%,129件
11,1700-1749,10735円,87分,116.5%,104件
12,1750-1799,11393円,88分,117.3%,107件
13,1800-1849,11277円,82分,118.4%,97件
14,1850-1899,9875円,78分,117%,107件
15,1900-1949,10462円,79分,117.6%,92件
16,1950-1999,10579円,70分,120.1%,89件
17,2000-2049,9906円,70分,118.8%,81件
18,2050-2099,10235円,68分,120.1%,97件
19,2100-2149,10794円,63分,122.8%,85件
20,2150-2199,12855円,59分,129.3%,67件
21,2200-2249,12585円,60分,127.9%,77件
22,2250-2299,11099円,52分,128.4%,62件
23,2300-2349,13526円,46分,139.3%,55件
24,2350-2399,10237円,45分,130.3%,54件
25,2400-2449,10662円,40分,135.5%,41件
26,2450-2499,10417円,39分,136%,64件
27,2500-2549,12700円,33分,151.6%,64件
28,2550-2599,12195円,33分,148.8%,53件
29,2600-2649,12560円,36分,146.9%,52件
30,2650-2699,12716円,35分,148%,44件
31,2700-2749,13938円,31分,160.3%,46件
32,2750-2799,13488円,30分,159.9%,47件
33,2800-2849,15014円,29分,168%,37件
34,2850-2899,15228円,25分,180%,48件
35,2900-2949,15034円,22分,191.6%,40件
