,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,100-149,-2063円,163分,98.3%,4808件
1,150-199,-2136円,162分,98.2%,6040件
2,200-249,-2233円,162分,98.2%,5312件
3,250-299,-1782円,158分,98.5%,5009件
4,300-349,-1516円,157分,98.7%,4375件
5,350-399,-1492円,155分,98.7%,3988件
6,400-449,-1393円,153分,98.8%,3750件
7,450-499,-1107円,150分,99%,3599件
8,500-549,-1153円,148分,99%,3186件
9,550-599,-839円,147分,99.2%,3101件
10,600-649,-348円,144分,99.7%,2912件
11,650-699,-198円,143分,99.8%,2750件
12,700-749,-264円,139分,99.7%,4989件
13,750-799,-243円,139分,99.8%,2869件
14,800-849,-315円,136分,99.7%,2916件
15,850-899,66円,134分,100.1%,2436件
16,900-949,249円,131分,100.3%,2233件
17,950-999,324円,129分,100.3%,2151件
18,1000-1049,109円,128分,100.1%,2086件
19,1050-1099,472円,124分,100.5%,2003件
20,1100-1149,1046円,121分,101.2%,2061件
21,1150-1199,1678円,120分,101.9%,1888件
22,1200-1249,1209円,117分,101.4%,1911件
23,1250-1299,1885円,113分,102.2%,1900件
24,1300-1349,1130円,113分,101.3%,1791件
25,1350-1399,1458円,110分,101.8%,1836件
26,1400-1449,2180円,106分,102.7%,1730件
27,1450-1499,2377円,104分,103.1%,1749件
28,1500-1549,2434円,101分,103.2%,1625件
29,1550-1599,2632円,97分,103.6%,1633件
30,1600-1649,2978円,96分,104.1%,1540件
31,1650-1699,2568円,93分,103.7%,1511件
32,1700-1749,3037円,90分,104.5%,1446件
33,1750-1799,3443円,86分,105.3%,1456件
34,1800-1849,3085円,83分,105%,1403件
35,1850-1899,3296円,80分,105.5%,1368件
36,1900-1949,3369円,76分,105.9%,1373件
37,1950-1999,4120円,74分,107.5%,1330件
38,2000-2049,4006円,71分,107.5%,1312件
39,2050-2099,4380円,68分,108.6%,1268件
40,2100-2149,4407円,65分,109%,1169件
41,2150-2199,4137円,61分,109%,1164件
42,2200-2249,5001円,59分,111.4%,1147件
43,2250-2299,5159円,54分,112.7%,1147件
44,2300-2349,5318円,51分,113.8%,1061件
45,2350-2399,5414円,48分,115%,1096件
46,2400-2449,6013円,46分,117.3%,1015件
47,2450-2499,6522円,45分,119.4%,1015件
48,2500-2549,6906円,43分,121.3%,954件
49,2550-2599,7584円,42分,124.2%,853件
50,2600-2649,8162円,39分,128.2%,708件
51,2650-2699,8691円,37分,131.2%,631件
52,2700-2749,9273円,34分,136.1%,473件
53,2750-2799,10251円,32分,142.7%,370件
54,2800-2849,11016円,29分,151.4%,317件
55,2850-2899,12449円,26分,164.7%,264件
56,2900-2949,12789円,24分,172.5%,192件
