,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-437円,157分,99.6%,26704件
1,300-349,-226円,156分,99.8%,8083件
2,350-399,287円,155分,100.2%,4303件
3,400-449,308円,152分,100.3%,2937件
4,450-499,623円,149分,100.6%,2450件
5,500-549,473円,149分,100.4%,2057件
6,550-599,645円,147分,100.6%,1971件
7,600-649,871円,143分,100.8%,1884件
8,650-699,833円,143分,100.8%,1892件
9,700-749,1176円,139分,101.1%,1818件
10,750-799,1027円,137分,101%,1853件
11,800-849,1150円,135分,101.1%,1804件
12,850-899,1517円,134分,101.5%,1825件
13,900-949,1501円,131分,101.5%,1647件
14,950-999,1749円,127分,101.8%,1906件
15,1000-1049,1995円,125分,102.1%,1946件
16,1050-1099,2384円,123分,102.6%,1830件
17,1100-1149,2629円,121分,102.9%,1803件
18,1150-1199,2562円,121分,102.8%,1695件
19,1200-1249,2198円,118分,102.5%,1703件
20,1250-1299,2655円,114分,103.1%,1586件
21,1300-1349,3007円,110分,103.6%,1543件
22,1350-1399,3301円,110分,104%,1447件
23,1400-1449,2907円,106分,103.6%,1449件
24,1450-1499,3627円,102分,104.7%,1460件
25,1500-1549,3328円,101分,104.4%,1445件
26,1550-1599,3486円,97分,104.8%,1348件
27,1600-1649,3613円,95分,105%,1284件
28,1650-1699,4124円,93分,105.9%,1324件
29,1700-1749,4366円,89分,106.6%,1254件
30,1750-1799,4449円,87分,106.8%,1272件
31,1800-1849,4667円,85分,107.4%,1245件
32,1850-1899,4619円,82分,107.5%,1188件
33,1900-1949,5204円,78分,108.9%,1139件
34,1950-1999,5201円,74分,109.4%,1180件
35,2000-2049,4981円,70分,109.5%,1112件
36,2050-2099,4993円,66分,110.1%,1071件
37,2100-2149,5679円,63分,112.1%,1049件
38,2150-2199,5823円,60分,113%,1005件
39,2200-2249,5747円,56分,113.6%,977件
40,2250-2299,5943円,53分,114.9%,988件
41,2300-2349,6253円,49分,116.8%,967件
42,2350-2399,6383円,47分,118.3%,940件
43,2400-2449,6563円,45分,119.3%,877件
44,2450-2499,7281円,43分,122.6%,873件
45,2500-2549,7373円,42分,123.4%,852件
46,2550-2599,7753円,41分,125.3%,810件
47,2600-2649,8300円,38分,129%,847件
48,2650-2699,8861円,37分,132.2%,779件
49,2700-2749,8822円,36分,132.2%,655件
