,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5041円,115分,105.8%,22件
1,1150-1199,9370円,123分,110.1%,24件
2,1200-1249,8413円,111分,110.1%,33件
3,1250-1299,11835円,111分,114.2%,30件
4,1300-1349,8201円,110分,109.9%,33件
5,1350-1399,7489円,102分,109.8%,31件
6,1400-1449,9448円,100分,112.6%,41件
7,1450-1499,9293円,96分,112.9%,42件
8,1500-1549,10107円,97分,113.9%,47件
9,1550-1599,10680円,100分,114.3%,55件
10,1600-1649,8313円,98分,111.3%,49件
11,1650-1699,9611円,90分,114.2%,63件
12,1700-1749,8620円,93分,112.3%,60件
13,1750-1799,10467円,85分,116.4%,66件
14,1800-1849,10869円,79分,118.3%,57件
15,1850-1899,9024円,87分,113.9%,55件
16,1900-1949,11151円,76分,119.5%,52件
17,1950-1999,9290円,79分,115.7%,58件
18,2000-2049,10315円,72分,119.1%,58件
19,2050-2099,8968円,68分,117.7%,51件
20,2100-2149,11293円,60分,125%,42件
21,2150-2199,11689円,63分,124.9%,58件
22,2200-2249,8896円,54分,121.8%,36件
23,2250-2299,8471円,53分,121.2%,47件
24,2300-2349,10968円,46分,131.9%,48件
25,2350-2399,11591円,39分,139.9%,41件
26,2400-2449,8755円,45分,126.1%,31件
27,2450-2499,11901円,36分,143.8%,33件
28,2500-2549,11546円,33分,146.6%,28件
29,2550-2599,12215円,35分,146.6%,31件
30,2600-2649,11938円,35分,145.2%,28件
31,2650-2699,12785円,33分,151.1%,38件
32,2700-2749,12902円,30分,156.6%,32件
33,2750-2799,12904円,32分,153.5%,28件
34,2800-2849,13319円,29分,161.8%,26件
35,2850-2899,13910円,26分,170.7%,31件
36,2900-2949,14321円,22分,186.1%,28件
