,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,6945円,131分,107.1%,716件
1,850-899,6875円,132分,107%,600件
2,900-949,7424円,127分,107.8%,567件
3,950-999,7760円,123分,108.4%,566件
4,1000-1049,7113円,123分,107.7%,562件
5,1050-1099,7752円,121分,108.5%,498件
6,1100-1149,7517円,119分,108.4%,507件
7,1150-1199,7778円,119分,108.7%,545件
8,1200-1249,8560円,117分,109.7%,524件
9,1250-1299,7756円,112分,109.2%,477件
10,1300-1349,7931円,109分,109.7%,575件
11,1350-1399,7710円,105分,109.8%,506件
12,1400-1449,8636円,102分,111.2%,526件
13,1450-1499,9672円,99分,113%,518件
14,1500-1549,9179円,99分,112.4%,495件
15,1550-1599,9344円,98分,112.7%,500件
16,1600-1649,9250円,92分,113.4%,484件
17,1650-1699,8609円,88分,113.1%,420件
18,1700-1749,9674円,88分,114.6%,424件
19,1750-1799,8696円,83分,113.9%,424件
20,1800-1849,9441円,81分,115.4%,409件
21,1850-1899,9082円,80分,115.1%,422件
22,1900-1949,9742円,77分,117%,374件
23,1950-1999,10314円,73分,118.7%,358件
24,2000-2049,10795円,71分,120.3%,371件
25,2050-2099,10809円,68分,121.3%,354件
26,2100-2149,9983円,64分,120.7%,328件
27,2150-2199,11329円,62分,124.4%,361件
28,2200-2249,11240円,58分,125.9%,340件
29,2250-2299,11241円,55分,127.3%,320件
30,2300-2349,11497円,46分,133.5%,307件
31,2350-2399,10800円,39分,136.5%,303件
32,2400-2449,10853円,36分,140%,291件
33,2450-2499,11507円,36分,142.7%,273件
34,2500-2549,11599円,35分,144.5%,298件
35,2550-2599,11392円,34分,144.5%,295件
36,2600-2649,12149円,32分,149.9%,286件
37,2650-2699,12758円,31分,155.1%,252件
38,2700-2749,13056円,30分,157.7%,250件
39,2750-2799,13406円,28分,164.3%,271件
40,2800-2849,13710円,27分,167.3%,230件
41,2850-2899,14914円,24分,184%,246件
42,2900-2949,14699円,22分,188.4%,211件
