,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7351円,113分,108.7%,123件
1,1250-1299,5692円,118分,106.4%,107件
2,1300-1349,6110円,118分,106.9%,123件
3,1350-1399,6384円,114分,107.5%,122件
4,1400-1449,5735円,106分,107.2%,130件
5,1450-1499,5573円,109分,106.8%,158件
6,1500-1549,6750円,100分,109%,137件
7,1550-1599,6316円,102分,108.3%,122件
8,1600-1649,6162円,101分,108.1%,134件
9,1650-1699,7222円,92分,110.5%,133件
10,1700-1749,6726円,94分,109.6%,146件
11,1750-1799,8547円,86分,113.3%,150件
12,1800-1849,5125円,86分,108%,132件
13,1850-1899,8475円,78分,114.5%,123件
14,1900-1949,7906円,80分,113.3%,128件
15,1950-1999,6867円,73分,112.5%,100件
16,2000-2049,7134円,71分,113.4%,114件
17,2050-2099,7201円,66分,114.5%,100件
18,2100-2149,8893円,61分,119.4%,121件
19,2150-2199,7083円,59分,116%,73件
20,2200-2249,9045円,55分,122%,93件
21,2250-2299,8321円,48分,123.1%,79件
22,2300-2349,8958円,50分,124%,83件
23,2350-2399,8174円,46分,123.7%,84件
24,2400-2449,8907円,45分,126.7%,87件
25,2450-2499,8098円,47分,123.1%,81件
26,2500-2549,8870円,44分,127%,68件
27,2550-2599,9175円,42分,129.4%,69件
28,2600-2649,9576円,40分,131.9%,74件
29,2650-2699,10341円,37分,137%,73件
30,2700-2749,10912円,34分,143%,51件
31,2750-2799,11094円,32分,146.3%,73件
32,2800-2849,12586円,31分,154.3%,63件
33,2850-2899,14001円,26分,171.8%,58件
34,2900-2949,14187円,24分,180.1%,41件
