,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5116円,124分,105.5%,283件
1,1150-1199,5184円,124分,105.6%,267件
2,1200-1249,5176円,118分,105.9%,305件
3,1250-1299,4226円,117分,104.8%,323件
4,1300-1349,5055円,116分,105.8%,312件
5,1350-1399,5380円,111分,106.5%,265件
6,1400-1449,4795円,113分,105.7%,278件
7,1450-1499,5375円,105分,106.9%,293件
8,1500-1549,4923円,105分,106.3%,286件
9,1550-1599,6125円,99分,108.3%,285件
10,1600-1649,5061円,95分,107.1%,275件
11,1650-1699,6957円,92分,110.1%,276件
12,1700-1749,7117円,91分,110.4%,296件
13,1750-1799,6298円,87分,109.7%,246件
14,1800-1849,6311円,85分,109.9%,252件
15,1850-1899,6649円,80分,111.1%,230件
16,1900-1949,6676円,76分,111.8%,230件
17,1950-1999,7713円,74分,114%,208件
18,2000-2049,7245円,71分,113.5%,201件
19,2050-2099,7227円,65分,114.7%,187件
20,2100-2149,7417円,65分,115.2%,185件
21,2150-2199,7798円,60分,117.2%,185件
22,2200-2249,6722円,60分,115.1%,175件
23,2250-2299,5102円,60分,111.4%,160件
24,2300-2349,7337円,50分,119.5%,155件
25,2350-2399,7240円,49分,119.8%,152件
26,2400-2449,7647円,46分,122.2%,152件
27,2450-2499,8038円,45分,123.6%,153件
28,2500-2549,8237円,43分,125.3%,127件
29,2550-2599,8473円,41分,127.5%,147件
30,2600-2649,8936円,41分,128.8%,121件
31,2650-2699,10271円,37分,137.5%,127件
32,2700-2749,11083円,35分,142.1%,100件
33,2750-2799,11585円,33分,146.9%,119件
34,2800-2849,12144円,32分,150.2%,104件
35,2850-2899,13572円,27分,167.3%,100件
36,2900-2949,15001円,23分,185.3%,91件
