,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,9725円,105分,112.4%,373件
1,1450-1499,9447円,102分,112.3%,308件
2,1500-1549,8874円,100分,111.9%,319件
3,1550-1599,10037円,97分,113.9%,310件
4,1600-1649,10390円,95分,114.6%,286件
5,1650-1699,10013円,90分,114.8%,243件
6,1700-1749,10969円,87分,116.8%,252件
7,1750-1799,9909円,87分,115.1%,236件
8,1800-1849,10838円,84分,117.2%,264件
9,1850-1899,10427円,78分,117.7%,252件
10,1900-1949,9698円,79分,116.4%,235件
11,1950-1999,11564円,73分,121.1%,232件
12,2000-2049,11406円,73分,120.9%,219件
13,2050-2099,10590円,69分,120.5%,186件
14,2100-2149,11905円,67分,123.7%,221件
15,2150-2199,11864円,63分,125%,191件
16,2200-2249,11413円,56分,127.1%,201件
17,2250-2299,11148円,52分,128.8%,176件
18,2300-2349,11415円,46分,132.9%,187件
19,2350-2399,12065円,40分,139.9%,176件
20,2400-2449,11788円,38分,140.9%,172件
21,2450-2499,11745円,37分,142.1%,207件
22,2500-2549,12297円,36分,146.1%,186件
23,2550-2599,12163円,36分,144.7%,173件
24,2600-2649,13251円,33分,153.4%,180件
25,2650-2699,12572円,33分,150.3%,151件
26,2700-2749,13647円,30分,159.8%,166件
27,2750-2799,13674円,30分,160%,142件
28,2800-2849,14294円,28分,168.4%,155件
29,2850-2899,15376円,26分,178.8%,134件
30,2900-2949,15681円,22分,194%,131件
