,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,6750円,132分,106.8%,36件
1,950-999,4538円,123分,104.9%,43件
2,1000-1049,6386円,129分,106.6%,41件
3,1050-1099,5746円,116分,106.6%,53件
4,1100-1149,8068円,120分,109%,45件
5,1150-1199,5666円,123分,106.2%,64件
6,1200-1249,3428円,115分,104%,57件
7,1250-1299,5917円,111分,107.1%,65件
8,1300-1349,7551円,106分,109.5%,82件
9,1350-1399,6558円,110分,107.9%,84件
10,1400-1449,7526円,107分,109.4%,86件
11,1450-1499,7366円,106分,109.3%,86件
12,1500-1549,6161円,102分,108.1%,95件
13,1550-1599,5775円,102分,107.5%,109件
14,1600-1649,6622円,95分,109.3%,95件
15,1650-1699,6671円,93分,109.6%,85件
16,1700-1749,6605円,95分,109.2%,100件
17,1750-1799,8181円,84分,112.9%,93件
18,1800-1849,7281円,87分,111.2%,99件
19,1850-1899,8851円,78分,115.1%,105件
20,1900-1949,5926円,78分,110.1%,88件
21,1950-1999,8827円,70分,116.8%,84件
22,2000-2049,9203円,74分,116.6%,99件
23,2050-2099,8002円,66分,116.2%,72件
24,2100-2149,6892円,66分,114%,77件
25,2150-2199,7381円,59分,116.8%,68件
26,2200-2249,9788円,52分,125%,84件
27,2250-2299,7561円,51分,119.9%,48件
28,2300-2349,9205円,46分,126.7%,61件
29,2350-2399,9140円,42分,129%,51件
30,2400-2449,8962円,43分,127.6%,50件
31,2450-2499,8957円,40分,129.7%,57件
32,2500-2549,9949円,40分,133.3%,60件
33,2550-2599,9618円,40分,131.7%,61件
34,2600-2649,9643円,41分,131.4%,46件
35,2650-2699,9891円,38分,134.5%,49件
36,2700-2749,10785円,35分,141.3%,52件
37,2750-2799,11246円,32分,146.6%,47件
38,2800-2849,11865円,29分,154.5%,33件
39,2850-2899,12635円,25分,167.8%,50件
40,2900-2949,14320円,25分,176.2%,38件
