,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,7044円,120分,107.8%,21件
1,1000-1049,8253円,123分,109%,23件
2,1050-1099,4198円,114分,104.9%,28件
3,1100-1149,7401円,125分,107.9%,32件
4,1150-1199,6229円,109分,107.6%,41件
5,1200-1249,9023円,107分,111.3%,33件
6,1250-1299,7170円,111分,108.7%,43件
7,1300-1349,4123円,106分,105.2%,38件
8,1350-1399,7482円,101分,109.9%,46件
9,1400-1449,7077円,98分,109.6%,48件
10,1450-1499,7991円,100分,110.6%,64件
11,1500-1549,7881円,102分,110.3%,63件
12,1550-1599,7282円,101分,109.6%,60件
13,1600-1649,7043円,93分,110.1%,73件
14,1650-1699,6893円,94分,109.8%,75件
15,1700-1749,8234円,86分,112.8%,72件
16,1750-1799,8424円,83分,113.5%,62件
17,1800-1849,7357円,89分,111%,64件
18,1850-1899,8687円,78分,114.8%,57件
19,1900-1949,7645円,81分,112.6%,69件
20,1950-1999,9094円,73分,116.5%,70件
21,2000-2049,7735円,69分,114.9%,61件
22,2050-2099,9100円,64分,118.9%,53件
23,2100-2149,10074円,67分,120%,68件
24,2150-2199,7879円,59分,117.7%,48件
25,2200-2249,6708円,58分,115.5%,53件
26,2250-2299,9014円,50分,124.1%,52件
27,2300-2349,10893円,41分,135.4%,53件
28,2350-2399,8076円,43分,125%,38件
29,2400-2449,9657円,40分,132.5%,40件
30,2450-2499,10380円,35分,139.2%,35件
31,2500-2549,10043円,40分,133.9%,34件
32,2550-2599,10529円,34分,141.1%,43件
33,2600-2649,11091円,35分,142.2%,44件
34,2650-2699,11481円,34分,145.6%,43件
35,2700-2749,11142円,35分,142%,29件
36,2750-2799,11905円,31分,150.9%,33件
37,2800-2849,12364円,29分,157.1%,38件
38,2850-2899,12788円,25分,167.3%,33件
39,2900-2949,13507円,22分,181.8%,19件
